"add","shift","delete"
6,98,6
4,103,6
9,83,1
7,97,12
9,103,5
9,101,9
11,96,6
7,104,3
9,100,6
5,114,11
6,104,7
10,92,6
5,104,7
14,94,10
10,104,13
6,93,14
8,118,4
7,108,7
5,104,3
8,106,9
6,94,9
7,89,10
6,102,2
9,90,7
13,106,5
8,105,11
7,106,7
10,106,8
9,104,10
5,104,8
9,107,9
4,102,12
7,95,5
6,97,7
12,102,9
9,104,10
12,99,4
7,97,10
6,102,12
8,103,13
11,88,2
7,109,5
9,102,9
10,104,6
11,99,13
12,103,7
11,106,8
11,113,13
5,109,14
11,102,7
16,114,9
14,104,15
11,108,7
15,117,10
11,116,17
13,109,14
9,101,15
4,104,12
7,108,8
5,107,7
6,96,10
10,102,8
11,103,10
4,101,7
5,111,5
13,111,7
3,100,7
7,112,5
7,95,9
6,103,4
7,110,7
7,102,6
10,96,4
5,93,11
6,110,4
10,99,6
7,109,16
10,108,7
8,95,5
10,95,6
13,102,11
7,116,8
15,92,10
6,107,13
5,109,11
5,100,9
9,100,5
4,89,10
13,100,6
9,101,10
4,105,5
13,114,4
5,113,9
14,97,8
7,110,12
14,101,11
8,106,10
9,100,15
8,94,14
12,105,4
15,87,4
6,105,13
11,99,13
17,103,9
6,98,18
3,92,11
7,100,3
5,107,5
7,112,2
4,83,7
6,96,5
11,101,8
11,97,10
4,93,10
9,100,6
4,95,13
10,100,3
8,98,10
4,100,6
8,96,4
15,105,5
7,108,10
5,113,7
10,114,10
9,111,7
6,108,9
10,96,8
4,93,7
8,96,10
4,94,8
10,97,7
4,95,6
10,96,4
6,101,13
16,113,3
14,117,10
11,103,19
4,107,13
4,99,5
12,107,5
13,101,5
9,106,9
12,106,8
8,99,10
7,110,14
9,100,7
8,89,7
12,92,13
9,104,14
10,103,6
12,90,8
10,109,10
6,117,10
9,100,8
11,106,7
8,98,8
10,116,7
11,109,12
8,96,8
8,101,12
10,94,10
6,99,9
10,91,13
10,100,9
12,97,8
8,104,7
11,114,11
15,99,10
7,91,14
7,101,11
6,96,9
9,102,5
7,97,8
6,101,9
8,100,5
5,105,4
13,100,9
9,93,14
15,110,8
14,103,15
9,100,9
8,92,15
5,94,6
7,106,4
6,108,5
5,104,7
7,120,8
7,107,11
4,100,8
9,101,5
5,108,6
7,104,5
8,82,9
9,84,5
13,104,9
4,107,10
5,98,7
9,102,7
9,108,7
11,108,8
14,95,8
6,98,13
8,103,9
7,108,9
8,99,7
7,86,7
9,97,9
8,92,6
9,103,13
15,92,4
7,109,9
6,105,5
10,109,10
7,107,9
11,107,5
8,91,11
14,113,12
10,103,6
11,114,12
7,110,13
11,111,11
8,93,12
4,107,7
12,110,2
13,111,13
10,108,13
14,108,5
11,101,9
12,98,10
17,109,15
14,111,16
12,115,14
9,105,8
8,120,10
7,100,12
11,105,14
6,100,9
9,101,12
16,108,11
18,101,9
13,110,9
5,106,18
8,96,8
9,105,15
7,93,14
3,100,5
8,93,5
10,89,7
6,111,7
8,91,11
5,92,6
10,98,8
15,112,7
8,100,9
13,89,8
5,104,11
9,118,9
6,90,6
10,102,7
8,96,6
11,110,9
13,111,9
11,114,10
9,112,11
6,103,15
9,113,9
5,92,18
10,106,2
7,90,6
11,95,8
6,96,7
12,96,9
9,102,7
6,104,6
13,109,12
7,93,15
5,89,10
6,105,4
4,87,6
7,98,4
6,110,5
5,107,9
5,100,6
9,107,10
5,112,4
10,105,7
7,104,6
6,105,9
5,102,9
4,93,6
8,97,4
5,104,4
10,100,9
5,83,8
7,105,8
6,100,3
14,98,5
7,103,13
8,101,8
4,102,7
6,105,8
4,101,3
1,108,3
4,113,7
4,99,6
11,100,2
10,106,6
10,88,10
6,101,6
6,95,7
8,101,3
6,107,6
7,104,9
5,105,4
9,105,10
10,107,5
8,100,12
9,101,10
16,106,9
18,105,9
7,110,13
5,108,7
5,117,14
7,106,4
8,98,9
7,108,6
12,95,8
7,112,9
4,92,8
5,99,4
11,90,8
10,112,7
5,112,12
11,83,8
11,107,8
5,102,10
13,86,10
10,109,7
11,107,11
9,105,12
9,112,9
13,111,10
7,111,14
10,116,4
11,97,9
5,93,14
4,110,8
8,98,7
4,108,5
7,102,4
5,109,15
9,93,4
7,105,6
6,97,3
11,98,11
9,114,9
7,110,9
10,102,8
12,107,5
14,97,7
13,83,10
9,88,11
14,119,6
11,115,12
9,108,13
9,92,20
10,97,10
10,100,10
9,95,11
5,89,9
4,91,9
5,111,3
9,110,6
2,102,11
2,98,4
7,90,3
10,104,6
8,96,4
12,110,10
7,101,9
4,91,4
12,109,8
8,92,16
8,110,5
16,103,8
5,101,10
8,100,9
9,114,6
7,99,3
14,104,10
10,114,10
10,102,9
7,102,12
9,89,17
9,103,11
8,105,7
9,112,6
8,98,3
3,97,9
10,93,15
5,106,6
4,115,6
5,93,7
8,109,5
3,95,4
9,97,5
13,102,2
6,112,10
13,91,10
9,113,9
3,108,12
6,89,5
8,92,9
4,107,3
12,98,7
16,96,11
6,99,11
9,107,5
14,106,13
10,115,13
9,87,12
9,103,7
7,95,15
5,102,6
9,99,5
15,92,11
5,103,12
5,107,8
13,100,5
8,85,16
3,102,9
8,95,8
13,87,4
8,96,9
4,95,6
10,89,4
4,111,9
7,95,12
10,107,3
4,98,7
7,104,5
7,113,6
8,113,5
11,99,7
10,95,13
13,99,10
8,104,10
8,111,9
10,110,8
11,97,2
13,87,11
13,89,20
4,107,11
5,84,9
6,94,5
6,103,7
13,97,6
7,102,8
5,106,10
6,110,6
8,112,6
6,107,9
8,95,7
7,89,6
10,99,6
7,83,12
7,111,7
6,100,6
10,94,8
8,92,4
5,85,7
9,89,11
5,106,7
12,104,6
12,103,11
11,104,12
9,100,12
5,110,10
5,98,5
6,103,5
1,103,6
5,97,5
8,111,6
8,101,8
5,87,10
6,101,3
10,75,8
8,84,5
6,97,5
11,109,8
7,104,5
9,103,11
9,102,9
4,100,11
6,96,5
9,100,9
7,108,4
5,81,12
5,109,5
7,98,5
6,111,4
6,111,7
14,95,10
14,107,9
11,102,8
5,112,6
5,104,11
6,104,6
9,113,7
3,87,6
4,112,6
5,100,6
3,89,6
6,99,3
7,104,7
9,97,8
16,103,5
8,103,8
4,107,13
3,114,7
2,91,6
9,118,3
9,107,6
9,109,5
8,106,11
8,112,3
6,107,12
9,110,4
8,109,6
17,108,11
7,112,15
11,91,11
9,98,11
7,106,7
3,106,9
9,95,5
14,95,9
6,97,9
3,96,12
6,109,8
5,108,2
6,109,3
7,98,5
5,101,9
5,98,7
6,111,2
8,104,7
15,98,10
13,101,10
6,103,12
9,96,8
11,117,7
7,96,15
5,104,7
3,102,6
5,112,3
7,98,5
4,101,3
6,92,8
6,93,6
3,94,8
2,91,5
4,100,1
5,89,3
6,94,7
6,114,4
9,97,7
8,108,4
14,102,10
4,106,7
8,114,7
6,97,8
6,100,5
6,102,7
8,125,6
6,104,3
9,106,10
7,111,11
7,104,8
5,112,5
10,92,7
6,114,11
10,106,4
6,101,11
8,104,7
5,109,10
6,100,5
8,101,6
9,87,8
8,103,5
6,102,9
8,104,7
9,99,9
9,100,4
14,93,10
10,98,13
6,103,16
4,89,5
7,101,5
8,101,5
7,112,7
11,95,9
10,98,9
8,95,10
8,102,6
10,103,5
6,116,10
12,106,4
6,102,12
6,115,8
11,100,9
11,113,6
9,115,9
14,105,10
8,99,12
11,85,11
11,96,13
5,100,11
6,108,8
6,97,10
6,107,6
11,103,7
5,104,9
8,92,10
2,119,4
7,98,5
7,100,3
9,94,7
6,103,10
4,107,3
7,102,4
12,99,6
8,95,10
15,105,11
7,99,13
7,104,12
8,95,8
6,97,7
8,102,3
5,113,9
8,101,8
6,104,6
8,100,6
7,102,8
9,104,3
10,98,5
15,111,10
13,108,11
14,97,8
10,97,18
10,91,17
5,108,8
5,99,9
3,103,11
10,100,5
14,97,2
7,111,10
6,90,8
15,105,12
8,99,3
11,100,10
10,95,10
10,98,9
12,97,12
4,111,11
9,102,8
9,97,5
3,105,15
8,107,10
4,111,8
9,104,5
9,100,4
6,97,9
10,99,8
7,105,11
10,89,6
7,108,9
11,117,5
7,113,9
10,110,4
9,114,12
11,98,10
5,101,10
9,109,3
10,104,11
3,110,12
6,103,4
10,116,7
9,112,8
6,107,5
14,99,17
7,103,15
4,113,5
6,96,7
6,97,6
7,99,5
9,101,6
9,109,7
9,108,9
6,102,9
7,105,6
8,99,6
5,105,7
5,100,5
6,112,3
11,103,6
8,104,10
14,98,9
8,98,10
8,100,11
11,98,11
6,108,9
6,98,10
6,112,5
13,103,6
7,103,8
12,95,7
5,106,8
9,101,6
5,106,8
12,103,14
7,93,8
10,92,7
9,96,11
12,87,7
5,107,6
6,117,8
8,93,9
9,88,10
11,106,8
7,95,9
3,97,14
9,101,6
4,96,3
8,101,9
7,101,6
6,103,5
6,103,7
8,87,5
10,93,8
11,104,6
10,107,14
11,111,5
6,97,10
7,93,9
11,105,10
6,111,7
10,107,6
9,110,8
13,100,8
10,108,4
8,111,10
9,99,15
10,106,10
9,108,11
9,105,15
12,95,8
6,100,8
14,109,7
12,105,7
12,108,14
7,103,11
11,101,7
12,106,14
12,102,13
5,115,9
2,101,8
7,113,10
5,88,9
13,102,10
4,107,4
8,105,4
8,100,12
9,117,7
10,90,4
10,103,10
10,102,7
5,102,8
4,106,9
6,94,6
4,111,8
7,103,5
4,96,4
6,98,8
7,102,7
9,113,7
6,107,6
13,107,7
6,104,6
10,114,11
10,109,10
5,107,10
4,98,11
5,93,7
7,109,5
7,112,4
8,103,2
8,100,9
4,105,6
5,105,6
13,97,6
5,93,7
3,103,11
7,104,9
6,97,5
6,99,4
12,99,4
7,101,10
11,96,9
4,105,5
10,98,11
8,93,13
7,101,9
5,84,4
7,96,2
6,110,8
4,98,8
10,95,11
7,103,6
5,101,5
8,104,5
11,104,8
7,109,5
7,94,9
11,92,8
5,111,7
6,111,7
4,106,8
8,96,5
9,109,6
16,95,5
10,104,9
2,112,6
11,104,9
11,99,10
11,111,10
8,87,11
9,88,13
9,101,7
10,95,6
10,92,14
11,101,14
12,110,8
12,114,11
12,97,9
7,107,18
6,104,10
11,84,8
13,94,6
8,103,10
15,110,12
11,109,9
9,102,9
7,93,17
7,97,10
8,103,7
7,104,7
3,106,8
4,96,5
5,121,4
8,93,9
10,98,9
7,94,5
11,102,10
9,87,4
6,106,7
10,101,8
6,103,11
7,115,6
7,106,8
4,114,6
9,110,7
7,101,10
5,92,6
6,103,5
8,106,2
11,100,11
7,104,6
5,100,7
10,94,8
10,94,8
12,96,5
14,113,12
10,107,14
11,99,9
9,101,12
9,96,8
12,97,12
12,111,12
12,98,9
6,102,14
2,107,10
4,97,6
2,93,4
5,93,4
6,97,7
11,114,7
7,95,6
7,104,8
8,103,6
7,98,9
10,104,3
11,101,10
12,102,9
7,94,10
15,98,7
8,109,10
3,101,13
5,100,9
6,100,4
7,103,7
6,97,7
8,118,6
5,96,10
6,91,9
9,97,4
7,106,4
9,104,8
3,110,7
6,94,12
7,96,5
4,97,6
6,94,4
1,107,5
4,107,1
10,106,6
7,107,4
9,117,7
3,111,2
10,101,8
9,112,8
11,94,12
11,99,6
11,108,9
4,112,7
9,93,10
10,85,7
8,120,14
7,109,9
8,108,8
9,100,9
6,94,6
11,95,10
7,111,5
7,109,11
4,106,8
7,107,8
6,99,4
7,104,6
7,105,6
4,105,5
14,91,5
10,102,13
11,105,13
5,99,9
7,94,5
8,106,9
6,97,7
6,101,10
5,98,6
5,94,9
4,104,5
10,101,7
9,102,3
5,102,9
9,105,6
9,105,7
5,98,10
8,106,4
9,111,7
5,116,6
3,104,6
7,100,4
10,96,7
5,92,7
6,108,8
6,89,10
8,98,5
5,110,6
7,91,6
10,101,10
9,88,7
7,105,7
6,101,11
6,97,8
10,113,4
5,106,8
4,86,8
4,81,7
3,98,4
3,100,1
6,102,5
4,108,3
10,107,4
11,104,13
12,97,7
8,96,7
5,103,8
9,105,8
6,98,10
7,90,5
6,101,4
7,99,8
7,117,9
11,98,5
11,99,8
5,109,10
9,99,9
4,97,12
5,95,5
6,97,6
13,98,4
9,97,7
4,105,8
5,96,6
7,106,13
5,105,4
4,96,5
6,106,3
4,94,7
16,104,3
11,107,15
11,103,8
7,97,7
2,92,9
4,106,5
9,100,2
10,109,5
5,110,9
12,92,9
6,86,11
4,93,7
12,109,11
8,114,9
4,107,6
11,88,6
7,103,8
7,90,12
7,83,4
6,102,7
4,97,8
10,94,7
7,104,2
7,94,5
5,100,10
7,95,7
6,107,9
10,100,4
11,100,7
8,104,10
8,94,7
7,96,8
7,101,7
15,102,6
9,105,12
11,97,19
7,110,5
6,95,13
9,91,7
8,96,9
12,96,4
5,108,9
5,109,5
7,106,8
14,102,7
11,96,11
6,101,8
5,107,9
4,101,8
4,106,10
5,77,6
7,94,2
11,88,6
9,103,10
5,100,6
9,94,7
9,103,10
9,98,9
5,110,8
11,101,10
9,101,7
7,108,5
9,107,4
8,119,10
11,105,9
6,98,9
8,101,9
7,102,10
8,117,3
7,100,7
15,97,1
8,97,14
7,104,14
7,110,12
9,93,10
10,107,9
9,95,8
10,109,6
7,97,6
11,97,7
6,96,15
12,90,6
11,98,11
7,97,11
7,103,6
7,90,8
5,105,7
7,118,4
11,91,13
7,91,9
16,96,6
7,111,14
5,114,9
7,94,11
13,98,8
9,112,6
13,105,5
11,105,11
5,112,8
6,95,10
8,101,8
14,95,9
8,103,16
5,94,6
7,111,4
8,102,9
6,94,9
8,106,12
7,102,6
11,100,7
5,105,8
5,82,4
6,93,9
10,94,7
6,113,6
5,100,7
5,109,4
4,110,3
7,100,6
13,104,8
5,109,12
10,105,7
9,105,9
10,102,6
8,108,7
5,93,14
6,100,5
11,97,4
3,98,8
5,112,7
10,101,7
14,98,8
9,112,10
13,98,6
5,97,11
7,107,9
8,104,10
10,107,9
8,99,8
9,110,8
6,98,10
10,84,11
7,104,7
3,113,5
8,103,8
9,94,7
7,88,7
5,115,6
7,101,2
13,97,10
9,101,8
7,90,10
12,100,8
15,107,9
10,101,10
7,116,10
10,116,14
15,108,7
6,92,14
5,102,8
10,106,9
8,117,8
7,93,10
11,109,8
3,103,10
6,102,9
5,99,8
9,105,4
8,109,4
3,105,6
7,102,7
9,95,5
3,104,10
12,102,7
9,92,6
9,101,10
8,102,5
7,107,10
6,100,7
9,116,4
7,98,6
16,84,14
11,96,12
8,85,16
12,103,6
12,98,15
9,99,9
8,104,8
17,103,9
13,98,8
8,113,16
6,108,7
15,89,10
5,101,8
11,96,11
7,96,10
12,98,9
6,103,4
10,103,11
8,103,12
13,103,12
14,97,7
13,92,16
4,111,14
4,102,9
4,103,6
9,95,8
9,110,7
12,102,9
5,107,6
5,108,9
9,100,10
6,102,6
8,100,2
10,118,7
11,96,8
5,108,8
6,104,10
9,115,9
7,101,8
8,108,8
7,96,6
7,101,6
8,85,6
12,94,10
8,110,8
3,100,10
4,100,9
11,94,5
3,105,5
10,107,4
7,104,8
6,104,7
7,112,9
4,106,7
6,96,5
13,90,7
5,103,9
6,95,5
6,81,8
8,99,8
11,115,3
7,96,6
6,103,11
9,111,7
5,106,6
7,118,5
14,95,4
8,102,11
7,99,15
12,108,9
5,100,12
6,111,0
4,112,8
7,105,5
10,96,14
9,91,8
12,107,6
13,98,11
8,106,6
9,96,9
11,95,12
5,93,9
12,90,13
12,103,2
7,97,11
12,105,13
8,115,13
10,119,5
7,105,12
10,107,14
9,121,7
4,115,6
4,101,8
7,89,9
4,97,7
5,101,7
12,94,3
10,105,6
9,106,9
4,119,8
6,86,4
7,105,8
8,106,6
13,103,9
7,102,10
7,105,11
10,108,8
9,111,14
6,102,6
9,105,7
7,96,10
10,95,7
4,112,3
5,98,6
5,96,7
9,95,6
7,97,9
6,80,12
10,94,7
7,103,6
3,115,6
4,104,6
4,96,7
11,102,6
10,92,6
13,95,7
7,98,12
2,77,2
2,95,10
6,96,1
6,101,5
4,101,4
7,92,7
5,99,5
3,110,5
3,104,5
3,117,1
11,97,6
12,103,3
8,100,14
8,103,9
4,93,7
5,105,4
6,102,7
5,105,8
3,94,6
9,92,4
7,110,8
3,98,4
12,103,7
7,112,12
9,93,7
8,102,7
6,110,7
12,97,7
6,110,9
8,107,5
3,90,15
5,95,3
2,92,4
4,93,2
6,85,4
8,96,6
6,104,2
14,103,4
14,103,11
9,102,13
9,89,6
5,110,10
10,106,8
8,88,10
10,113,4
10,96,7
5,116,11
9,86,16
10,114,9
7,98,11
6,93,12
8,110,5
8,104,4
9,102,6
7,102,8
7,80,12
7,98,5
11,90,4
4,94,7
7,99,11
10,104,9
3,107,9
6,108,7
8,104,2
9,98,8
13,85,7
8,92,11
9,94,9
14,112,5
11,114,13
12,102,13
9,98,8
15,109,6
10,97,14
13,96,6
9,100,13
9,103,15
6,97,9
8,116,11
8,112,11
8,106,8
6,114,6
4,106,12
4,101,6
6,100,8
8,97,0
6,101,8
7,95,7
8,106,6
4,97,8
6,95,8
9,111,4
7,103,7
8,100,5
9,108,6
9,102,8
8,107,7
9,93,14
6,105,9
5,108,6
12,109,5
7,102,12
5,103,7
8,103,7
5,103,6
10,96,2
6,105,10
7,103,7
8,106,8
10,100,7
10,95,7
10,92,12
7,119,7
5,92,9
8,93,10
10,105,13
11,103,6
10,102,7
6,110,3
4,100,7
2,112,7
8,108,7
8,109,7
9,103,10
13,108,5
8,111,9
5,106,9
9,107,10
3,105,12
4,95,5
11,111,6
5,106,5
7,99,8
8,95,6
9,103,8
8,100,10
7,116,6
6,104,9
7,101,4
5,94,7
6,108,2
3,105,6
10,87,4
6,90,10
9,100,5
4,109,8
5,103,7
10,93,6
8,107,8
10,90,6
12,104,4
14,109,11
10,103,6
9,98,17
7,111,7
4,118,13
12,102,10
9,97,12
8,105,10
13,100,10
11,94,10
8,114,8
8,92,9
17,88,10
12,109,10
8,95,11
4,105,11
9,105,8
13,94,13
8,114,6
8,101,6
7,110,11
7,90,10
7,119,5
13,99,7
13,103,7
8,99,16
10,113,7
12,106,6
8,103,16
3,102,7
9,108,8
10,102,7
6,106,5
7,116,9
7,115,6
5,116,6
6,108,10
8,112,9
3,98,10
10,92,4
12,96,13
9,98,7
12,99,8
13,92,3
12,106,13
10,98,12
8,109,9
9,96,8
14,111,11
13,109,12
10,114,16
8,111,13
8,94,11
10,107,6
6,100,6
4,115,9
2,92,7
12,109,3
13,101,13
8,105,10
9,100,14
4,101,9
4,87,8
3,95,4
6,105,3
7,101,3
9,90,6
12,88,9
3,87,9
5,108,8
5,101,5
10,94,6
6,105,8
7,103,5
6,97,5
2,87,7
7,105,5
8,99,7
5,100,6
9,91,6
7,101,8
13,97,5
8,103,10
8,105,10
9,88,13
2,102,7
5,90,4
2,96,7
8,100,3
5,90,2
4,113,8
8,86,4
5,104,7
8,110,2
10,101,8
7,90,10
8,108,3
8,103,8
7,93,4
8,106,7
7,102,12
8,108,10
9,95,9
11,112,9
7,109,9
7,107,7
5,90,6
6,116,5
6,112,5
5,106,4
6,100,12
15,104,5
8,99,9
11,111,8
11,111,8
7,96,11
5,107,7
10,95,8
12,98,8
6,106,8
8,101,12
4,117,9
3,98,6
3,102,4
9,105,3
5,106,4
11,98,7
6,97,10
11,98,7
10,102,8
7,112,12
8,98,7
6,103,10
4,98,7
8,101,2
9,100,3
3,116,10
11,92,8
10,103,9
14,86,14
11,113,11
11,96,9
6,101,7
11,102,12
10,114,8
6,107,15
11,101,5
18,112,6
11,116,15
10,103,9
5,95,8
9,103,11
13,108,7
9,102,10
4,114,13
7,106,9
5,98,10
10,104,4
7,96,15
13,107,5
6,107,9
5,99,12
9,110,7
12,101,6
6,102,7
7,103,9
6,99,8
3,117,9
6,102,4
4,85,7
7,99,3
6,99,6
8,115,6
9,90,4
10,105,5
8,112,10
7,96,10
7,96,14
5,113,3
3,109,8
1,109,4
3,87,3
11,87,4
8,89,5
7,98,9
12,106,5
10,110,12
11,104,11
7,105,9
9,105,8
6,113,5
10,99,14
7,100,4
11,103,6
8,106,6
9,103,7
10,104,12
4,106,11
2,97,3
6,103,8
12,99,9
7,98,5
6,110,13
5,94,9
5,115,2
8,89,5
7,119,5
7,102,5
5,94,7
5,99,7
2,105,7
10,94,7
9,92,7
6,106,8
6,88,2
9,99,10
9,112,6
4,127,8
10,104,6
8,108,8
11,106,8
10,100,11
4,93,9
3,93,7
8,98,3
5,98,7
8,97,9
5,94,7
6,97,7
9,103,6
9,106,10
6,105,9
10,104,5
9,110,5
8,104,7
6,109,6
5,105,6
5,95,8
2,109,5
3,86,6
9,115,5
4,104,8
7,95,4
8,112,7
8,108,5
8,101,8
5,110,8
12,110,5
10,105,11
13,107,8
2,96,7
8,100,8
7,96,6
4,103,8
7,98,6
7,108,5
11,98,12
6,102,7
14,93,7
9,97,11
3,96,12
7,110,4
9,95,6
7,106,9
3,118,8
10,91,6
6,102,9
7,94,10
13,112,7
6,96,7
3,100,8
10,110,5
13,99,7
8,99,7
9,102,9
5,100,11
10,106,8
9,100,8
10,106,9
8,97,4
12,109,9
6,108,12
9,106,13
6,104,8
8,102,10
11,96,8
3,86,10
6,106,6
11,106,5
4,96,5
4,109,7
6,112,3
5,110,5
7,104,5
10,98,9
10,108,6
8,111,11
7,97,10
8,107,6
13,101,7
9,92,15
8,105,8
8,97,7
8,104,5
7,95,5
9,109,7
9,99,7
15,99,12
8,110,11
8,105,9
8,104,11
7,107,13
15,96,6
8,107,5
11,98,14
9,114,17
6,118,12
8,95,5
9,101,6
6,107,10
13,90,11
4,91,7
7,98,4
9,97,6
8,101,10
7,112,10
10,104,5
12,101,0
12,95,10
14,88,12
6,112,9
6,102,11
13,99,5
17,116,13
13,110,15
12,109,10
8,105,14
10,90,17
9,105,11
7,105,13
4,93,11
9,97,3
8,105,14
6,95,6
5,101,9
10,92,3
8,106,8
7,100,4
8,96,11
5,105,6
4,108,6
3,92,6
5,103,3
7,91,7
9,103,6
5,106,7
4,110,3
6,107,8
5,96,3
5,109,5
14,106,5
7,105,8
15,103,12
8,108,9
7,105,9
7,114,7
12,104,8
15,97,9
14,96,15
5,110,16
7,108,6
11,103,6
8,113,9
2,106,10
7,104,10
6,102,4
12,93,6
7,89,10
5,100,4
10,108,9
6,108,8
8,100,11
7,96,7
5,110,2
4,118,8
6,114,5
7,111,2
10,99,8
10,107,8
9,98,7
8,90,9
10,101,5
9,102,12
12,100,9
6,102,9
7,110,11
7,96,12
6,95,8
7,97,6
4,99,10
5,103,6
5,104,5
8,93,4
4,112,6
3,105,4
8,86,6
9,91,9
7,100,5
10,108,5
4,109,11
7,101,5
9,91,9
5,99,8
9,109,8
11,92,6
3,90,9
8,93,6
7,94,9
3,109,7
7,98,3
2,93,5
7,115,2
5,99,4
15,104,8
10,98,13
7,115,7
4,86,4
3,98,7
9,110,7
7,105,9
3,103,6
8,93,3
6,105,6
7,96,7
6,103,7
3,104,6
9,113,8
9,103,8
8,88,7
11,98,7
12,108,7
15,102,6
5,113,12
7,106,12
6,111,10
11,91,8
9,107,10
13,94,7
8,114,15
10,98,8
8,109,5
6,108,8
9,100,8
6,100,10
11,111,8
9,114,3
16,106,12
3,110,13
4,107,6
5,84,13
9,96,8
8,103,6
13,97,5
8,108,5
9,108,12
8,110,12
6,97,5
8,97,10
3,112,9
8,107,3
14,97,12
7,102,7
4,98,6
4,101,9
8,108,5
8,113,7
8,89,7
7,104,6
4,101,7
5,95,4
12,100,8
10,99,9
14,106,12
7,106,12
7,98,9
9,90,8
6,98,12
9,103,6
7,92,8
4,98,7
8,108,4
8,105,6
8,102,6
3,109,8
7,105,3
4,110,5
7,92,8
4,98,6
5,111,5
7,103,6
5,95,10
10,98,4
3,107,7
7,96,5
3,97,6
7,103,5
3,98,5
6,97,6
9,110,3
9,104,11
6,104,6
8,97,8
9,90,3
5,106,8
9,94,10
9,98,7
14,99,4
9,96,9
10,115,9
9,116,13
10,90,13
10,104,8
8,109,11
5,101,7
13,105,5
4,101,10
6,90,6
12,111,9
9,102,9
9,115,7
7,110,12
13,105,11
12,104,11
8,104,7
7,110,10
8,99,9
5,97,12
6,103,8
13,104,2
9,108,9
10,98,10
7,117,12
5,107,9
8,99,9
5,92,7
8,105,7
5,94,7
6,97,4
7,105,9
6,113,8
9,94,3
7,106,4
6,112,4
5,115,10
6,92,7
8,96,5
7,98,10
11,110,6
12,115,6
7,113,9
2,112,6
11,92,10
12,106,8
5,107,8
7,89,11
10,98,8
6,93,5
11,92,5
6,98,8
9,94,11
5,98,11
10,102,9
10,91,7
10,120,5
11,91,17
8,99,6
9,89,10
10,106,7
10,109,7
7,127,6
5,107,14
10,94,8
12,90,5
16,109,11
6,112,13
10,114,8
4,113,13
10,97,6
7,109,11
6,113,5
6,114,9
11,108,9
4,116,5
4,100,9
7,90,6
5,90,6
7,106,6
3,102,5
6,97,7
6,103,6
4,110,3
5,103,5
9,97,4
8,105,1
6,108,11
8,112,4
6,105,13
8,97,5
3,94,8
8,116,4
10,106,4
7,99,11
9,113,5
6,117,11
6,100,9
11,100,7
9,112,9
3,86,12
7,94,4
5,98,5
5,92,5
6,95,7
6,94,5
9,98,6
7,110,9
4,88,6
6,99,6
6,102,6
12,99,6
8,104,9
12,108,9
14,92,11
17,99,6
7,115,14
9,110,15
9,107,7
8,110,10
9,104,5
12,106,12
7,99,11
8,106,7
11,96,10
11,100,10
8,103,12
11,98,4
3,96,11
9,88,8
12,112,12
4,101,16
7,106,4
4,107,6
11,98,3
5,107,8
7,109,6
11,107,2
14,99,14
8,105,8
4,110,10
6,92,8
9,102,8
14,108,7
11,110,10
10,106,9
9,96,10
10,103,8
6,90,14
7,108,1
12,99,10
9,113,14
8,105,9
6,116,14
11,97,8
7,99,10
5,94,8
7,90,9
4,83,5
7,102,5
6,107,2
9,103,4
6,102,11
8,104,4
10,105,6
10,103,6
10,98,7
8,105,6
9,125,10
13,99,10
12,87,13
10,112,13
6,100,13
6,111,9
8,98,8
6,102,9
8,96,3
7,92,9
8,113,6
10,108,9
5,114,6
8,105,7
10,100,11
10,112,5
9,119,9
7,115,10
8,108,9
10,99,10
9,103,12
9,108,3
8,100,10
13,111,10
10,95,7
9,120,11
11,94,11
12,110,15
9,113,10
13,96,11
15,112,6
13,101,11
12,105,11
8,95,12
13,93,9
9,99,13
7,102,10
12,95,6
14,106,15
9,105,13
6,92,15
7,104,4
6,97,6
5,102,8
4,111,6
7,106,6
5,92,11
8,104,7
8,112,5
10,99,7
6,101,8
12,107,5
9,102,9
10,113,6
12,107,11
8,104,10
8,118,9
11,114,10
9,109,8
10,93,13
11,104,12
4,110,11
11,103,8
6,92,10
16,101,6
13,102,9
13,117,9
8,109,7
9,104,15
3,105,12
7,110,12
7,94,6
11,103,9
6,91,8
8,103,5
7,102,7
7,104,6
10,104,7
6,90,10
6,87,6
9,101,7
8,102,13
12,114,6
8,117,7
11,100,10
7,116,7
6,104,12
8,111,10
5,107,8
9,104,3
6,96,5
6,102,7
2,101,8
8,86,6
6,101,5
13,99,7
9,100,11
8,98,12
6,99,6
9,99,6
15,108,4
13,96,19
11,115,6
4,89,11
7,94,8
10,92,10
11,96,7
6,92,10
5,104,9
3,98,7
8,104,8
4,111,7
3,101,2
11,103,5
9,98,4
8,102,7
3,106,9
9,91,8
7,98,9
9,110,11
9,92,9
3,106,5
7,108,4
3,118,5
11,88,4
8,100,7
14,99,9
9,105,12
9,102,11
10,100,9
11,116,9
8,93,9
4,108,9
6,111,7
13,100,8
8,98,13
8,104,9
4,91,7
9,95,8
8,102,3
6,102,6
11,104,8
10,104,12
8,109,9
3,95,4
6,93,9
6,84,11
7,103,8
2,101,3
9,98,5
4,100,6
8,107,8
11,106,5
9,90,7
5,104,8
4,99,6
4,114,4
11,111,8
9,119,4
10,107,5
9,106,9
12,92,11
8,108,15
9,107,5
11,98,12
6,110,9
4,108,10
