"add","shift","delete"
8,59,13
13,48,15
9,60,15
11,59,6
5,54,12
13,54,8
9,56,9
13,57,11
9,67,7
13,53,12
11,59,13
14,54,6
10,48,17
11,64,7
14,53,17
13,47,11
14,53,11
14,51,9
13,49,19
6,57,7
13,55,11
11,60,10
15,48,12
16,53,14
12,52,13
15,64,14
14,66,15
10,61,11
11,66,13
19,41,19
12,60,16
17,56,16
7,71,16
3,62,7
11,51,9
12,48,8
16,48,12
11,51,10
15,54,10
6,48,15
12,56,12
19,53,13
16,57,12
9,46,17
11,53,10
8,54,16
16,54,14
13,59,11
9,35,14
10,57,11
14,54,12
11,59,15
5,56,9
13,51,9
9,56,8
13,55,5
12,60,5
20,56,8
13,53,12
16,50,20
13,57,13
18,52,11
9,57,14
18,48,19
14,54,19
10,56,11
20,46,13
15,52,14
14,60,14
17,55,12
15,47,18
11,60,14
10,54,18
13,46,12
12,62,13
15,49,12
12,57,14
13,67,8
8,61,15
13,53,9
20,53,15
21,47,16
17,51,16
18,51,15
9,52,14
21,51,18
17,60,19
10,52,10
20,58,19
16,68,14
17,57,13
12,57,20
15,62,15
15,46,14
14,60,15
15,57,10
17,58,19
17,45,15
13,44,16
18,48,18
16,47,19
15,54,18
20,55,11
23,47,18
15,58,22
14,51,19
23,50,18
18,46,14
22,50,13
23,52,21
14,48,22
12,53,24
12,54,15
15,45,13
19,63,13
16,42,22
17,50,17
11,54,14
3,48,14
22,53,10
13,54,16
14,58,13
19,53,12
15,54,15
12,54,12
17,46,19
12,53,15
9,57,19
12,52,11
10,53,17
24,55,7
14,59,18
19,58,16
12,65,13
12,61,13
20,52,17
16,51,26
14,58,9
13,51,10
16,55,9
15,49,21
11,49,12
7,55,13
15,48,16
17,54,12
11,59,13
12,58,19
10,55,14
15,58,10
15,54,9
15,50,15
14,58,10
12,55,16
10,59,16
19,47,12
12,56,16
12,64,12
12,60,14
16,44,18
9,66,15
13,52,9
17,63,12
14,49,15
12,53,10
16,52,13
15,55,18
17,50,14
18,50,13
17,57,15
15,59,12
19,52,16
17,58,16
14,50,17
15,60,17
11,50,20
18,51,20
8,53,15
13,49,18
12,53,15
15,58,9
12,48,16
13,53,10
8,54,10
11,49,14
12,48,12
8,52,16
8,56,7
12,52,11
16,52,8
13,52,8
15,51,13
20,49,12
12,58,15
15,46,9
4,62,11
20,51,13
12,53,13
19,48,15
8,59,11
15,63,7
14,51,12
12,53,15
11,51,19
6,50,20
10,61,14
10,57,10
9,60,5
8,56,10
7,61,13
8,55,11
12,58,7
13,40,16
8,60,4
6,52,8
14,40,13
9,65,7
11,46,12
13,57,8
10,60,13
7,54,7
18,58,9
15,62,12
13,52,15
14,58,9
13,60,11
22,57,15
24,55,19
12,59,9
12,55,16
15,52,13
14,48,25
11,53,17
14,54,9
12,52,15
13,60,14
21,48,13
22,58,12
14,54,20
20,53,19
7,63,16
13,59,9
12,53,14
14,60,10
9,49,17
13,49,14
14,48,18
10,57,12
15,45,17
12,54,12
9,55,11
15,56,8
14,55,12
14,50,10
15,52,12
5,57,13
16,51,14
12,61,14
14,53,14
9,55,15
13,47,10
10,49,11
18,53,11
16,56,17
14,45,13
15,59,15
20,59,12
15,57,22
10,48,17
12,52,17
14,54,11
12,52,18
16,48,8
13,60,7
14,55,16
9,51,14
13,59,11
11,42,12
9,50,18
13,63,9
12,55,11
6,56,11
11,58,9
18,48,11
8,57,20
10,52,14
11,55,7
15,58,9
11,63,10
15,53,11
19,56,17
18,56,13
11,72,13
12,54,18
17,48,17
15,55,14
16,58,15
10,61,15
10,51,9
11,54,8
10,53,16
12,65,11
15,55,12
16,54,11
10,58,14
10,53,12
12,48,9
13,45,13
11,56,14
14,51,14
8,53,9
12,47,12
12,49,13
18,48,12
14,56,11
8,54,14
17,60,8
7,58,10
11,57,13
18,54,12
14,56,17
15,63,13
15,60,16
19,59,13
17,48,14
16,56,22
19,50,11
23,41,15
16,61,15
12,47,23
15,53,14
11,56,19
9,52,9
15,61,12
13,49,20
7,66,11
10,55,12
11,61,10
11,56,14
12,62,11
9,59,8
13,61,9
10,61,12
16,51,8
22,48,15
9,50,13
15,58,15
14,60,11
15,54,11
12,57,9
21,51,10
11,56,21
15,49,18
14,49,15
12,61,15
10,56,12
12,61,16
19,45,14
15,52,15
13,60,12
12,54,19
17,45,19
13,53,11
17,43,21
14,58,16
17,54,12
20,52,16
23,53,9
14,55,18
22,41,14
17,54,19
16,52,17
18,50,16
17,51,24
16,47,13
21,41,19
12,54,12
19,65,11
26,55,20
15,50,24
18,53,16
24,49,20
16,55,21
19,52,22
14,54,18
16,58,17
17,54,16
26,55,19
10,52,20
13,53,17
14,55,10
10,50,19
5,55,13
24,55,12
18,55,9
21,43,19
14,48,21
14,59,18
13,52,12
17,54,16
16,59,15
16,50,16
12,55,13
13,50,17
16,54,20
16,56,14
13,51,18
13,57,15
5,54,16
17,49,7
12,62,6
12,55,14
14,57,13
16,55,19
11,49,15
15,56,16
13,52,12
6,64,18
10,59,9
10,49,14
10,48,8
5,46,14
8,66,5
15,49,6
10,52,13
11,55,12
11,60,3
11,54,17
8,51,9
8,57,5
17,59,8
14,59,10
13,47,20
16,53,11
16,62,10
20,55,13
13,66,13
12,52,16
16,49,20
10,48,15
10,59,15
8,54,14
12,65,5
18,48,18
9,58,11
17,50,15
16,61,10
25,53,15
15,51,16
12,45,18
17,57,16
16,50,16
12,48,19
14,40,16
17,46,13
10,51,10
17,43,13
14,53,11
17,47,19
20,53,8
19,52,13
23,51,14
21,45,18
12,48,22
14,59,12
8,61,13
22,51,19
16,54,20
12,57,14
18,57,21
14,54,15
14,51,23
16,52,16
11,51,21
16,56,14
10,49,15
12,57,11
8,64,14
12,55,11
9,61,13
14,50,6
20,54,16
16,46,16
20,43,11
10,58,12
12,55,17
11,51,16
6,72,10
17,53,15
14,54,9
12,54,13
12,51,13
14,52,11
7,63,9
11,49,19
10,58,8
11,53,13
14,48,14
11,57,9
14,57,12
12,42,16
12,43,16
10,49,10
18,59,6
12,57,10
19,57,12
13,44,21
10,58,14
10,54,9
20,55,9
9,65,16
9,60,6
18,58,9
18,58,11
16,57,16
10,66,16
19,54,15
12,53,20
17,35,17
17,54,11
12,51,17
9,55,24
15,58,9
16,56,17
15,49,19
9,57,16
8,48,12
14,54,5
18,51,11
16,56,13
8,50,24
16,56,7
14,61,18
13,55,11
12,53,21
14,57,5
9,67,10
12,61,11
23,62,11
18,55,12
21,55,16
13,62,14
15,55,16
14,63,12
16,51,20
16,53,16
14,56,12
13,64,10
13,56,18
9,61,19
9,53,13
17,48,12
18,64,12
15,54,17
26,49,15
17,47,18
19,52,17
17,53,17
23,54,18
16,49,25
13,56,14
12,54,25
7,56,14
9,53,9
15,58,4
14,53,19
16,43,12
10,61,16
14,52,11
11,57,12
13,58,15
6,52,12
14,47,13
7,54,8
17,53,9
19,46,12
13,57,16
13,49,12
13,44,12
15,56,8
18,53,16
12,55,17
17,55,12
24,52,18
15,54,23
16,51,17
13,48,16
13,55,13
15,54,12
13,58,11
17,59,20
15,41,21
12,52,22
11,49,16
19,53,12
10,51,15
15,59,10
15,59,8
11,59,17
16,54,14
20,54,12
13,52,13
12,61,19
10,56,12
9,48,13
10,53,14
16,55,8
12,54,14
17,53,13
14,56,17
8,57,16
10,58,12
16,55,10
19,54,9
13,60,8
20,47,22
12,54,18
13,62,10
12,51,12
7,49,13
13,46,16
14,46,15
12,44,13
12,46,11
20,49,10
18,51,13
19,50,19
12,60,14
15,50,18
16,60,12
14,57,18
10,61,10
16,54,21
16,52,17
11,53,13
14,49,11
16,53,17
14,68,12
10,55,14
12,50,11
14,54,13
18,50,16
15,54,16
15,54,14
12,50,16
17,40,15
15,53,14
13,40,12
10,61,18
13,56,13
11,56,13
12,63,11
15,55,15
17,52,13
16,55,12
15,47,14
17,56,15
10,52,14
11,60,9
12,54,15
9,54,12
19,45,15
17,53,11
16,51,12
12,62,15
11,59,17
12,51,11
18,55,14
22,52,13
9,53,18
9,52,11
17,61,12
20,49,23
13,66,12
15,55,19
7,61,16
19,52,18
13,54,13
16,46,8
14,55,14
16,58,9
13,53,15
14,53,13
17,52,18
19,57,15
26,54,15
12,52,18
16,49,14
16,53,18
13,51,14
19,51,17
14,47,29
16,54,11
8,48,10
13,51,11
21,54,13
10,64,14
14,57,15
13,54,12
15,64,14
14,49,15
14,50,17
16,56,10
10,55,20
15,72,17
20,54,13
14,56,14
15,56,12
10,55,16
12,38,22
12,49,12
12,53,10
15,51,11
14,64,8
11,57,11
19,52,12
14,55,15
14,65,12
13,53,19
14,62,11
21,48,17
17,54,15
20,43,22
28,45,13
11,54,22
18,54,14
20,51,15
15,47,21
22,60,14
15,52,17
16,51,24
19,57,17
21,59,22
13,63,18
15,60,14
12,60,19
19,58,16
18,49,17
14,60,17
12,51,13
15,52,15
14,54,19
14,52,16
18,56,12
17,52,18
23,48,14
12,62,17
22,51,12
17,51,17
15,62,18
20,57,10
21,53,14
13,59,20
19,55,20
18,45,25
22,47,19
15,60,19
11,65,15
10,54,23
14,52,10
13,51,11
14,58,17
14,59,13
24,57,13
16,60,19
12,58,21
20,55,8
22,55,16
8,60,18
13,61,15
17,54,20
16,51,15
17,47,19
21,63,16
12,54,16
23,49,17
14,63,17
13,52,20
11,57,15
12,60,17
17,60,14
19,60,12
14,51,18
7,56,18
16,61,8
13,62,16
15,54,13
13,60,14
9,55,13
14,53,8
12,54,10
12,48,15
5,57,14
19,46,8
10,54,12
11,62,16
13,49,11
19,55,4
16,53,16
11,62,19
12,45,14
7,60,10
16,53,10
18,47,14
17,55,17
17,52,21
13,52,10
8,38,16
21,44,16
20,54,15
18,50,17
16,42,16
16,63,14
15,54,16
11,66,17
19,57,13
13,45,19
21,53,16
17,45,19
22,62,14
16,55,17
19,51,20
13,62,16
17,48,22
13,62,17
17,55,11
19,56,17
10,55,13
13,59,11
19,47,19
18,47,14
9,65,16
13,52,11
9,53,12
16,56,10
14,60,17
19,57,14
12,52,18
11,49,18
20,48,8
15,51,13
15,46,13
9,52,15
11,54,14
14,54,12
15,68,14
13,61,13
14,53,13
14,46,16
19,60,13
16,53,21
9,50,15
15,65,11
25,50,13
14,58,19
18,61,18
16,54,25
12,52,14
23,52,17
10,50,14
10,50,16
18,53,13
24,52,18
11,70,13
17,42,22
19,52,10
18,54,22
24,51,15
14,52,17
15,45,20
12,56,19
15,45,14
8,64,12
18,56,10
14,55,15
11,64,10
11,56,13
9,60,11
8,66,11
8,65,18
13,54,10
13,55,10
16,61,13
15,55,8
9,59,16
16,58,20
11,61,16
20,47,9
12,54,14
9,52,18
11,56,17
6,50,12
11,45,10
10,52,8
10,62,10
16,45,11
17,50,10
12,63,11
14,45,15
12,54,13
9,63,10
19,55,12
7,54,14
15,60,12
11,52,15
13,48,10
11,52,10
10,50,7
19,51,13
10,64,11
17,44,16
19,47,13
10,57,17
15,56,12
17,55,13
12,48,14
14,41,18
10,50,24
12,46,13
8,61,16
12,59,6
9,63,12
13,53,11
9,59,8
9,53,7
8,59,11
5,52,8
7,52,12
10,60,6
11,54,10
16,46,9
10,58,15
14,57,12
14,54,8
12,59,12
8,61,18
14,59,5
10,59,8
23,56,15
15,62,17
10,62,11
11,64,12
12,55,12
12,59,12
20,50,14
9,62,17
10,61,10
12,57,13
19,57,13
16,56,11
14,62,14
14,48,13
18,54,14
20,46,17
17,45,18
13,51,14
16,51,15
13,51,17
16,46,16
9,51,20
7,50,18
12,52,10
18,55,8
13,50,9
18,53,19
18,61,11
15,58,18
13,51,15
14,64,9
15,63,10
12,57,12
17,61,17
14,63,13
16,46,23
18,50,16
5,58,16
10,48,9
17,54,14
19,50,17
12,47,15
17,52,12
19,50,13
18,51,14
14,45,20
21,60,10
14,48,21
15,53,12
16,59,10
14,50,19
17,57,18
18,42,16
16,43,18
18,51,21
17,63,13
16,52,15
11,61,20
18,52,15
16,42,18
17,53,19
8,50,20
20,57,9
16,47,19
15,52,9
11,54,10
16,64,15
15,45,12
14,53,18
18,49,13
12,57,16
22,50,16
10,62,19
18,52,17
20,50,19
22,43,16
16,47,17
20,41,14
17,41,19
10,54,18
14,54,13
12,55,17
15,46,21
16,51,13
12,46,18
14,52,15
12,62,9
8,55,10
8,57,13
12,55,15
17,64,12
11,58,10
19,53,11
12,55,11
19,49,16
14,50,16
14,52,14
14,62,17
20,56,11
16,53,14
17,56,20
14,61,19
12,46,22
10,55,10
19,52,11
15,53,14
16,55,15
15,61,15
6,55,11
13,65,7
8,62,15
16,57,16
24,39,11
12,57,20
18,57,16
11,49,18
22,44,15
9,54,17
14,51,15
14,50,12
17,47,12
10,49,23
20,43,12
11,56,17
5,63,15
18,49,8
8,50,12
14,56,16
11,61,17
14,59,9
17,50,6
19,52,13
15,55,19
15,54,17
15,52,27
13,45,11
15,52,9
15,55,13
13,51,14
11,55,15
8,56,9
16,54,12
14,53,17
12,50,15
9,56,12
9,57,8
10,52,12
17,46,14
12,58,18
21,43,11
17,52,10
11,56,12
12,56,14
12,61,13
16,53,17
17,59,9
14,61,14
7,55,13
16,50,12
11,56,13
16,54,10
14,50,13
10,62,15
13,61,16
17,55,11
12,61,13
20,50,8
22,51,11
16,47,26
18,56,17
14,48,17
18,46,16
16,54,13
15,57,18
15,42,22
14,60,21
15,47,10
16,52,15
16,57,16
13,56,14
22,51,16
17,61,14
23,52,10
15,45,21
13,47,22
14,62,14
18,53,20
17,44,19
20,54,17
10,53,16
13,53,15
12,53,19
12,46,17
14,71,10
10,59,10
10,50,13
18,46,9
19,42,13
13,56,15
11,50,23
13,66,15
10,61,10
13,52,9
16,50,10
21,59,15
11,49,21
18,45,11
10,49,18
17,43,14
17,50,12
18,58,16
13,55,17
16,56,14
15,60,15
13,58,10
11,56,23
15,50,17
12,56,12
11,52,11
20,54,12
11,55,16
12,64,13
11,56,10
16,51,15
12,56,10
8,53,13
12,51,10
18,57,10
25,47,15
20,52,22
14,55,17
11,60,21
13,58,9
13,57,15
13,52,16
17,49,12
14,45,17
14,55,14
6,57,16
7,51,11
16,58,10
17,49,12
7,57,20
8,48,10
7,56,12
15,46,6
12,58,8
11,61,12
9,59,11
11,56,8
15,61,8
14,59,7
12,62,17
12,58,13
10,52,15
7,59,9
16,63,10
15,54,9
18,50,16
12,52,16
14,46,14
13,55,11
21,47,15
18,54,19
8,56,13
21,46,10
18,66,15
22,52,15
21,58,17
17,49,16
18,49,21
23,59,16
16,54,19
16,58,25
12,66,19
9,51,15
10,54,16
16,59,11
13,56,17
10,54,20
12,45,17
13,62,13
16,48,13
13,46,13
8,60,9
12,55,13
10,60,9
14,67,12
15,44,14
14,45,11
14,68,12
10,58,14
11,51,19
14,48,11
12,56,15
8,58,11
19,53,10
15,59,9
13,50,12
15,55,11
15,52,15
13,45,18
17,51,12
7,56,17
12,56,14
11,56,16
10,54,15
5,49,6
8,64,7
17,50,8
14,65,10
12,68,12
10,55,10
16,51,8
15,50,12
17,58,16
10,47,13
11,46,18
16,50,15
10,60,15
18,46,10
8,53,12
10,60,13
5,62,10
11,59,12
10,46,18
16,51,12
9,46,10
9,54,10
14,54,8
9,55,12
10,50,11
7,59,8
11,58,6
22,54,10
9,53,13
10,53,12
15,55,11
13,48,19
12,57,8
15,60,16
11,55,16
10,46,15
22,47,9
16,59,11
13,55,18
7,53,13
18,43,12
15,53,12
17,51,20
16,54,15
7,64,11
11,47,14
6,44,13
10,49,11
8,54,9
14,48,9
10,48,14
13,54,11
16,54,10
14,55,13
13,54,19
11,59,14
9,46,12
11,44,13
16,51,12
13,51,10
11,50,11
11,56,14
7,62,11
9,47,11
12,56,5
13,55,9
7,58,14
13,52,11
13,52,12
21,54,5
16,50,19
17,51,13
20,52,16
16,57,24
19,54,12
15,53,21
16,57,12
22,48,19
18,50,12
11,60,18
11,58,15
10,53,11
17,51,11
16,59,13
15,63,14
12,51,16
11,55,15
11,60,13
5,67,15
14,57,13
7,60,13
7,47,13
6,63,3
9,46,14
13,49,8
5,53,12
16,62,7
16,58,9
13,54,15
13,58,9
7,40,10
11,66,10
16,62,12
17,55,14
13,54,12
13,54,10
18,53,12
17,54,9
12,47,15
17,55,14
11,61,15
13,55,15
22,47,15
14,58,17
13,60,18
8,56,18
10,56,13
12,48,14
18,47,8
15,41,24
14,57,12
16,44,14
13,55,11
10,54,16
14,53,17
10,60,11
7,55,10
12,66,8
9,66,12
14,48,6
11,37,15
19,51,15
10,56,16
15,45,10
13,50,10
20,47,13
11,49,20
16,56,13
14,65,10
10,68,9
15,49,15
17,50,16
19,52,18
13,49,17
18,55,11
14,57,17
13,57,13
15,44,18
12,53,11
13,57,11
8,55,13
8,58,12
8,51,11
17,47,14
11,56,9
13,53,11
16,53,19
11,59,15
15,58,7
16,46,15
21,60,17
17,56,19
14,56,15
6,66,12
17,62,11
8,62,9
15,58,8
14,63,14
8,57,19
13,52,13
17,45,20
13,52,12
11,55,15
13,52,16
13,58,10
16,68,12
13,57,11
13,55,18
13,59,10
20,56,12
11,56,16
11,53,18
16,56,16
10,60,11
13,57,15
10,56,12
14,47,11
20,58,9
7,60,12
7,64,16
13,47,15
14,52,9
2,53,19
12,56,10
16,41,14
10,61,10
18,50,14
10,63,6
12,58,5
9,61,14
15,60,13
16,50,11
22,41,14
16,42,23
18,51,12
18,49,18
15,51,9
12,56,15
19,51,11
9,54,18
12,51,18
12,53,21
9,61,12
11,57,10
11,50,12
11,56,11
16,51,10
13,50,15
11,50,10
15,50,13
17,52,10
19,58,13
16,49,17
25,43,9
11,48,20
14,62,15
16,57,23
18,59,11
16,53,19
12,60,19
12,58,10
12,45,16
5,58,17
12,51,10
18,53,10
14,53,15
10,49,12
6,51,16
16,49,11
10,49,12
15,47,13
15,61,9
19,55,15
13,59,14
14,54,16
9,56,9
15,43,16
13,54,11
13,50,12
11,55,13
13,52,17
11,50,13
16,50,10
19,43,19
10,58,11
14,48,13
17,41,17
13,55,7
19,66,15
13,62,11
16,53,18
13,49,20
16,56,12
13,50,15
6,58,10
6,53,16
12,47,9
17,57,14
17,47,14
19,59,9
20,59,18
19,53,15
23,43,14
20,42,21
13,54,19
25,47,18
17,54,21
11,52,14
13,60,16
13,60,17
11,57,12
17,52,10
12,54,17
12,51,14
16,62,14
22,44,14
18,49,17
20,56,21
18,43,25
23,44,15
10,53,22
14,54,16
18,45,11
10,61,17
13,60,11
18,48,12
11,51,15
19,52,15
14,61,15
14,60,17
16,65,15
16,50,20
14,53,18
9,48,18
14,47,13
17,50,11
20,49,13
12,44,18
18,48,13
18,50,21
20,49,12
16,48,14
15,57,15
14,59,11
11,46,13
10,50,19
25,50,15
14,51,11
14,55,9
17,46,16
14,46,17
15,48,19
11,55,12
12,56,25
12,57,18
15,56,11
16,49,11
19,65,8
16,60,19
10,56,18
10,59,12
11,47,17
20,59,10
17,62,19
13,60,20
15,64,9
19,60,14
10,57,12
15,60,14
12,51,12
11,55,17
17,50,15
13,62,13
15,55,19
14,51,18
12,60,16
14,55,13
14,52,13
17,51,16
15,48,12
10,59,18
15,44,8
20,55,14
12,49,15
18,45,9
15,50,16
15,50,19
13,56,11
14,65,12
14,61,13
13,51,13
17,53,18
11,49,18
11,56,20
12,50,13
12,55,14
9,59,10
15,66,10
10,47,18
11,56,5
14,57,13
17,55,9
18,46,18
12,51,12
10,51,17
16,57,15
14,51,13
17,55,12
12,55,18
11,50,11
11,51,10
16,48,13
14,53,18
12,48,17
13,54,9
18,52,11
13,48,12
13,51,13
12,51,14
10,56,14
11,58,16
14,50,12
10,47,11
8,53,14
14,53,12
11,54,10
13,48,13
13,57,9
16,56,9
10,52,10
14,56,9
16,57,15
24,47,16
13,53,17
12,47,19
23,53,11
14,51,13
17,56,15
16,59,14
14,48,18
13,57,17
10,50,22
15,58,13
9,48,13
13,52,12
13,49,22
13,58,13
9,55,8
10,62,10
9,52,16
17,51,11
17,47,9
4,58,11
13,59,10
13,46,12
15,53,12
11,65,15
10,57,13
9,49,13
10,57,8
13,48,9
9,50,7
9,56,9
13,56,15
10,49,15
15,56,5
11,59,11
17,57,11
8,60,14
14,54,11
16,45,15
18,53,17
14,52,15
16,60,10
11,51,19
11,49,11
14,48,17
11,50,17
15,59,10
12,61,9
16,50,14
15,50,18
18,55,12
11,56,15
13,61,9
16,63,13
6,57,14
12,46,16
14,56,12
9,58,14
20,58,9
17,60,13
18,49,9
14,59,15
17,53,16
22,51,18
17,40,18
19,59,15
17,44,19
13,56,17
16,51,24
7,49,18
16,44,12
13,42,15
16,50,16
10,57,14
13,53,9
11,61,10
24,39,13
21,49,10
9,56,19
18,45,14
8,53,20
13,63,12
11,55,17
17,50,14
17,68,13
13,50,19
13,53,17
13,59,17
14,49,16
17,51,14
7,65,9
13,44,12
14,57,11
14,55,12
11,61,8
18,53,11
9,54,15
16,48,14
16,56,13
16,55,13
18,49,13
13,61,11
10,57,17
10,53,14
16,56,10
17,54,9
9,52,18
18,62,8
18,47,21
18,52,17
14,45,17
14,49,16
16,57,13
18,50,21
14,48,18
15,50,19
12,58,18
15,56,15
14,59,15
16,46,15
10,56,15
12,52,11
15,49,15
12,58,7
10,48,14
10,58,13
15,49,14
16,47,13
18,58,9
17,50,9
16,53,15
19,46,12
13,58,13
17,59,18
17,59,16
20,53,20
15,51,19
16,47,18
14,45,25
11,62,10
29,56,12
18,46,25
14,49,18
8,50,23
16,47,16
11,46,15
17,42,6
11,57,15
14,54,16
13,55,14
15,61,10
11,50,15
9,56,13
13,53,16
13,59,11
14,47,15
16,48,13
15,52,13
16,49,16
19,51,11
14,53,10
13,59,16
16,49,15
17,55,18
17,50,16
16,54,17
19,55,14
18,44,20
15,50,15
14,52,16
15,56,15
11,58,11
18,49,12
20,49,16
18,56,17
14,48,20
11,52,18
18,48,12
14,53,18
12,50,15
10,55,14
10,45,19
14,45,7
13,51,13
12,54,14
15,53,13
17,52,11
12,53,14
12,53,17
10,46,11
9,49,14
14,55,11
11,58,18
8,59,12
15,56,10
8,49,13
17,50,7
11,41,19
9,54,8
11,62,7
11,59,16
11,56,10
16,58,7
14,63,8
14,51,11
13,55,11
5,63,10
12,66,13
11,51,15
16,60,15
11,59,15
16,49,12
16,51,8
6,55,18
15,64,10
8,56,12
9,50,9
14,52,13
16,50,13
10,67,10
17,43,14
22,58,12
13,60,18
19,60,13
21,53,14
26,50,15
13,59,20
19,49,22
17,55,18
19,48,19
10,58,12
8,60,16
9,54,17
13,61,16
14,53,12
8,59,14
15,57,8
10,50,16
13,46,11
14,44,16
16,57,13
12,54,18
20,56,10
8,63,14
14,61,7
11,54,12
13,53,20
12,48,8
6,55,18
7,48,14
9,45,5
12,46,12
14,45,5
16,49,14
8,59,12
8,52,11
11,54,12
10,50,13
13,62,9
11,54,9
8,59,15
8,52,13
9,60,5
8,55,9
14,51,10
9,49,6
15,53,8
12,57,11
12,55,21
16,50,10
12,57,13
16,59,14
12,49,13
11,58,16
13,56,5
11,56,13
14,64,14
9,53,10
10,46,13
14,54,11
12,59,12
17,66,9
11,56,9
14,64,14
17,50,15
8,57,15
13,61,11
13,53,18
13,54,11
10,51,16
11,51,11
10,54,10
8,57,9
22,45,7
17,41,15
16,51,16
13,58,18
14,50,16
11,54,14
13,44,11
10,60,12
15,52,9
13,63,13
20,40,14
18,50,20
20,47,11
17,43,19
16,60,10
17,54,26
13,56,15
10,59,15
8,52,17
21,46,12
16,44,21
13,45,18
13,53,16
11,54,15
12,58,8
13,47,12
10,50,11
14,56,16
14,56,12
17,48,11
14,59,11
9,54,15
16,51,11
11,54,14
11,56,13
14,53,11
10,49,13
10,45,16
14,59,11
21,50,10
16,45,18
13,52,13
20,53,11
15,44,14
9,54,14
21,47,11
9,53,11
14,42,21
11,47,19
12,43,16
18,52,12
15,63,14
10,44,12
16,56,15
17,57,14
8,51,15
14,58,13
11,59,13
13,55,10
18,57,12
13,55,17
17,43,16
14,53,17
15,49,15
26,57,15
16,62,15
14,45,11
20,55,10
14,50,20
13,52,20
15,60,17
10,53,14
14,58,17
12,51,12
24,46,11
9,51,17
24,61,12
9,60,18
10,55,15
23,61,12
12,60,12
18,54,18
13,51,19
7,55,12
20,41,12
20,44,17
22,58,16
17,63,17
22,49,21
10,54,12
11,56,14
18,52,14
15,58,16
20,50,17
14,58,18
17,53,14
16,55,10
15,57,26
22,50,16
16,54,20
18,56,11
9,59,17
20,50,18
16,61,18
14,56,11
9,60,22
17,49,14
19,61,12
13,57,26
15,56,9
16,67,12
19,57,14
15,58,14
8,53,25
11,47,13
8,51,14
15,55,12
16,53,12
13,52,13
13,54,13
16,61,12
15,52,17
16,61,11
20,47,18
13,63,14
19,47,22
15,56,19
18,38,14
8,55,16
16,45,18
16,52,16
11,57,10
11,53,11
10,53,14
10,46,16
19,52,10
4,52,14
8,60,12
11,53,8
15,61,7
19,54,12
16,64,10
15,59,15
15,54,17
11,55,14
17,51,14
13,55,12
13,49,19
17,55,14
20,53,13
10,58,15
15,51,18
14,62,9
14,51,14
9,47,18
17,53,18
15,49,14
8,63,10
12,55,17
13,53,12
12,59,9
13,63,21
14,61,8
11,62,8
15,59,11
20,54,15
8,52,10
18,46,11
10,53,20
13,57,14
19,50,9
21,56,15
14,48,18
15,61,15
19,58,12
11,55,17
12,56,18
14,47,21
11,48,14
18,69,4
12,51,18
10,56,18
12,63,11
14,51,11
9,58,10
13,63,17
9,47,17
10,51,16
10,50,12
16,45,10
10,54,9
10,57,9
15,55,13
9,52,12
11,55,16
12,44,11
10,50,13
8,50,10
9,57,5
17,57,7
9,45,16
9,64,7
13,54,12
7,54,10
14,60,5
14,50,11
17,57,9
16,57,14
18,53,15
21,45,18
15,48,16
13,53,17
16,58,5
11,63,13
15,49,17
15,58,15
20,44,12
10,54,20
15,60,17
16,52,13
9,55,17
13,57,10
11,51,15
21,56,10
9,61,15
13,50,19
16,54,14
13,52,19
11,53,17
9,51,13
10,50,12
10,57,14
8,56,6
10,56,8
20,56,11
14,47,12
11,49,17
13,50,14
15,47,9
17,55,16
14,53,10
16,49,17
16,50,18
14,61,18
13,51,16
13,54,13
9,54,13
5,62,14
7,66,8
8,60,6
9,62,6
13,46,14
14,62,6
16,53,10
12,53,14
9,57,8
13,48,11
11,55,11
18,54,8
8,57,13
18,51,19
15,51,14
10,66,18
7,54,16
10,62,8
18,53,15
13,57,15
17,54,14
13,46,11
17,54,17
17,54,16
9,61,10
7,60,13
10,54,12
8,64,10
12,41,12
13,50,10
9,48,12
10,54,13
18,47,11
19,50,19
6,51,13
9,59,5
12,51,9
9,55,12
15,63,8
15,52,13
13,55,15
12,63,9
23,57,14
10,60,17
12,60,10
15,57,12
10,48,16
18,53,11
16,64,14
14,63,14
11,53,19
3,57,10
12,51,19
24,51,11
16,47,15
19,62,12
16,58,19
11,56,12
11,55,16
15,55,9
8,64,10
6,53,14
11,53,14
12,59,8
14,41,14
17,47,13
18,44,10
12,48,13
14,60,11
12,55,19
8,56,10
10,53,12
9,52,10
13,61,7
17,62,8
12,62,11
8,48,24
15,65,7
12,57,12
9,59,18
12,54,13
15,53,13
14,51,18
15,49,13
11,52,11
14,57,7
17,58,10
15,56,12
14,52,14
22,46,20
14,52,16
11,52,20
14,44,15
12,57,11
7,52,19
11,53,13
7,55,8
13,51,8
8,58,10
15,59,13
16,45,12
13,45,13
15,59,12
22,52,10
10,56,17
12,51,16
15,54,14
12,58,9
11,61,9
14,49,13
15,56,16
13,54,11
15,50,13
17,58,18
25,50,14
8,55,17
12,50,13
20,52,11
15,51,15
20,53,20
9,54,25
12,66,11
16,57,17
22,55,10
20,44,16
11,51,25
16,44,11
13,48,20
8,53,13
10,61,8
7,59,13
15,49,8
19,57,8
13,53,16
13,53,14
22,54,11
16,51,19
14,54,17
15,60,18
14,52,16
10,56,13
15,48,12
15,56,13
16,49,23
16,57,17
