"add","shift","delete"
11,31,12
18,41,14
15,34,17
16,31,16
8,42,18
8,33,25
11,43,12
15,41,11
14,40,10
17,32,12
20,39,13
20,41,15
13,45,13
21,40,15
18,38,14
11,37,16
15,37,11
19,33,16
14,29,20
13,37,17
15,36,16
12,39,13
17,36,14
13,44,15
14,30,19
15,32,17
20,29,22
20,35,16
11,36,20
14,40,14
13,39,17
16,42,12
12,40,13
11,46,7
15,30,17
24,27,14
19,31,17
20,37,19
18,42,11
27,36,13
17,29,21
17,40,18
15,36,15
16,36,16
17,45,14
17,42,14
13,41,17
17,36,13
14,46,11
21,43,21
17,38,19
12,31,23
12,35,15
24,36,12
19,41,12
15,42,19
12,38,20
19,43,12
13,43,18
19,31,16
16,31,22
10,39,12
24,34,15
18,41,17
14,28,18
11,46,14
16,37,16
17,43,11
17,39,17
14,43,17
17,37,14
15,41,15
21,35,14
17,35,14
14,36,18
14,37,21
14,42,20
23,37,14
6,36,24
9,48,9
19,35,18
16,33,21
8,39,17
15,38,12
14,43,12
14,42,13
13,37,17
11,38,17
15,46,10
14,39,23
21,35,8
14,29,20
12,50,16
19,42,13
14,34,13
8,46,10
12,39,7
14,43,12
22,33,10
19,34,19
19,38,16
11,44,14
16,40,18
13,40,19
12,41,18
14,39,19
15,41,13
20,36,12
11,37,21
14,36,18
15,39,19
13,40,16
17,35,11
15,34,12
18,35,15
10,47,14
10,46,17
20,31,15
16,40,16
10,36,14
11,38,12
18,41,8
20,40,14
16,36,21
10,40,19
17,39,15
8,38,13
11,38,17
15,38,16
12,36,17
19,34,10
11,46,14
12,44,13
14,45,6
12,40,16
12,29,11
11,43,14
13,34,16
16,35,22
15,36,13
16,42,10
9,45,12
21,41,11
17,36,19
9,47,12
17,31,17
14,49,10
21,35,15
17,31,18
14,44,17
22,38,12
16,32,19
16,31,15
18,38,15
20,48,13
14,44,15
20,31,16
10,41,15
15,42,18
13,42,16
11,43,16
19,42,10
14,40,15
14,31,21
16,33,18
14,38,19
15,38,9
16,40,15
15,38,14
21,39,9
21,33,15
16,37,19
23,25,19
14,45,10
13,35,20
11,37,17
15,35,16
14,36,13
16,36,11
9,43,14
18,31,13
20,35,15
14,37,16
10,53,6
14,42,14
8,44,16
19,31,15
16,35,13
13,49,15
15,33,15
7,39,17
12,44,15
18,42,12
12,33,16
18,40,17
12,44,17
13,42,15
16,35,12
12,43,16
14,40,14
23,43,5
16,38,11
17,35,14
9,44,18
20,31,16
12,36,17
18,40,16
15,43,9
10,45,13
16,34,16
12,43,17
22,28,17
13,38,11
14,35,15
15,38,22
11,32,20
20,31,15
18,45,11
15,36,20
16,35,17
20,37,15
20,40,8
22,32,18
18,32,15
12,41,11
14,38,13
12,37,17
14,32,24
16,41,19
17,36,17
14,44,15
13,35,10
18,32,18
13,40,14
16,32,21
19,34,17
12,34,18
13,44,12
17,29,23
22,33,11
15,40,11
21,39,8
13,36,21
18,37,12
19,38,19
17,32,21
13,35,18
16,35,18
13,29,18
11,43,15
13,38,14
16,43,13
9,46,18
24,36,13
17,41,16
18,34,18
16,33,23
14,46,13
20,42,12
22,29,19
16,41,19
11,37,20
8,45,20
13,35,19
12,35,18
22,35,10
17,39,12
14,35,23
28,35,10
15,36,16
19,38,15
19,42,13
15,39,11
19,39,13
12,42,17
15,28,23
20,30,21
14,33,22
16,40,14
9,39,17
16,40,13
15,35,18
22,42,9
13,32,28
13,37,16
10,34,20
13,44,12
20,40,11
16,37,13
24,28,16
9,37,16
16,39,19
23,40,10
14,41,14
15,46,12
16,37,14
11,42,19
22,36,13
11,38,18
14,31,14
10,39,23
14,42,13
15,38,13
18,37,16
18,40,9
14,41,14
16,34,14
17,31,17
14,32,15
15,38,18
12,40,11
16,35,17
25,42,8
11,36,25
17,32,16
19,36,18
15,42,15
15,41,15
23,37,16
17,39,21
21,42,6
14,41,18
18,33,17
19,35,16
14,47,10
17,34,17
15,35,15
13,37,20
14,39,16
13,48,19
18,39,17
16,37,14
19,44,14
14,44,17
23,34,17
17,37,17
15,34,20
17,38,11
15,36,19
14,35,17
9,42,18
15,35,15
17,34,15
18,38,17
22,35,12
13,38,18
11,36,16
16,40,22
17,29,16
22,42,9
19,33,14
15,37,14
14,41,15
14,40,14
13,39,14
11,47,11
17,33,14
9,40,13
20,38,17
19,36,18
16,38,24
16,45,15
18,33,14
17,32,21
11,44,15
12,37,19
23,31,14
15,41,19
15,33,13
16,37,18
23,45,13
12,40,14
5,46,19
19,32,22
12,43,7
20,28,17
11,34,23
14,40,10
15,40,12
13,37,16
22,32,14
14,39,16
14,41,15
19,35,13
8,44,14
21,29,20
13,38,20
14,37,19
16,36,18
17,32,17
21,40,10
19,39,12
17,33,17
13,39,18
18,39,14
17,37,15
15,43,15
22,30,13
13,37,13
12,35,20
23,33,16
16,39,16
13,35,17
18,41,13
16,40,13
20,35,10
14,43,15
18,39,11
17,42,13
15,43,17
14,42,14
19,31,19
22,37,18
21,31,14
15,36,18
17,38,18
13,35,22
13,30,29
14,43,16
20,38,18
19,41,13
22,29,12
20,36,15
16,46,21
19,41,17
22,38,15
16,40,12
15,45,18
14,39,17
17,40,20
20,40,19
9,38,22
18,40,14
22,37,19
15,40,15
22,33,16
12,42,12
15,33,20
14,37,18
21,40,15
16,37,16
22,37,14
15,41,19
24,36,16
13,49,19
16,38,18
16,47,11
11,38,19
18,37,12
18,41,18
11,38,17
15,31,18
19,33,19
12,53,15
8,42,20
11,42,16
11,47,13
23,32,16
20,40,12
16,33,16
17,38,12
10,41,15
17,33,15
21,34,18
18,40,18
15,34,14
14,38,15
15,37,20
13,41,17
12,39,19
20,38,11
15,35,20
19,41,16
21,36,21
14,47,19
19,36,19
22,38,17
27,39,13
23,31,23
15,45,20
14,40,17
16,41,16
15,38,21
21,33,19
16,38,18
12,43,19
22,43,13
17,37,11
14,42,18
18,40,18
17,37,14
22,41,17
13,46,16
17,36,22
18,35,25
11,36,21
5,47,19
20,34,10
21,38,13
16,42,11
20,40,13
10,53,10
17,39,13
21,33,13
13,38,16
20,36,18
14,38,17
14,37,18
16,38,13
20,31,20
17,43,16
21,35,18
14,37,19
17,37,17
16,43,17
11,36,20
12,44,21
18,45,12
15,42,15
15,39,15
12,38,13
19,35,13
15,39,21
9,38,23
14,31,14
9,36,18
16,31,23
10,41,17
12,41,20
16,39,10
10,37,17
17,44,13
17,36,11
18,35,13
14,35,17
11,40,16
18,36,15
12,43,14
15,48,8
15,38,14
24,30,17
18,37,10
15,36,13
17,47,15
14,38,11
14,44,14
12,37,21
13,37,12
18,30,18
11,37,21
19,34,17
16,43,16
12,41,20
11,35,20
17,37,13
16,41,13
15,34,16
14,37,15
16,40,11
15,42,20
16,33,17
14,42,10
17,34,15
16,43,18
18,31,13
24,38,7
20,37,13
17,37,15
18,39,22
17,32,16
17,30,16
24,33,20
11,43,17
15,41,19
20,35,16
16,37,18
17,34,14
15,40,21
22,36,12
13,43,15
20,35,17
12,33,12
13,37,20
14,44,13
16,35,16
10,40,15
18,44,12
12,36,18
21,43,14
13,40,20
12,44,15
14,45,18
20,34,18
21,42,12
14,33,19
18,38,20
19,43,15
14,26,26
21,35,18
13,39,14
25,35,16
14,31,21
24,35,14
14,43,14
11,36,17
13,49,14
12,44,17
18,31,16
18,45,9
18,33,11
10,30,15
10,45,13
15,39,20
25,36,9
17,32,18
15,38,12
14,45,15
15,42,18
12,35,20
16,39,16
13,37,17
12,35,24
14,40,13
14,39,15
14,40,15
18,39,17
19,34,17
13,37,13
11,27,23
17,45,14
18,48,10
16,32,13
20,31,12
15,37,18
15,40,18
10,45,23
13,48,17
14,36,18
16,40,16
18,38,19
12,35,11
17,39,16
12,42,6
10,42,19
17,40,15
19,39,9
16,39,19
16,38,18
13,40,18
19,42,8
9,36,14
15,29,17
14,37,17
15,43,15
20,33,13
14,40,14
19,38,19
17,43,9
12,45,15
15,44,19
16,36,15
17,36,16
19,36,12
19,39,11
18,39,16
16,37,13
17,30,17
15,41,14
12,40,11
16,39,17
16,41,19
11,35,14
20,44,11
15,35,13
16,34,11
18,38,16
16,36,16
18,40,14
15,37,12
14,36,21
14,30,18
15,36,11
18,40,17
16,34,12
15,39,12
12,39,16
19,42,12
22,34,16
17,38,21
14,35,19
22,36,14
11,39,15
11,44,16
14,40,18
15,43,13
22,41,12
18,42,16
16,48,9
16,47,17
22,36,13
24,30,21
21,44,13
17,42,13
19,43,14
19,47,15
14,45,21
19,29,18
22,39,20
14,37,15
14,47,20
17,40,19
16,31,22
16,32,25
17,39,20
18,43,14
21,35,17
11,42,17
13,38,22
18,41,12
13,32,21
18,29,17
17,32,22
18,39,16
15,37,18
16,33,17
27,30,17
12,41,16
18,36,19
20,31,22
28,33,14
18,37,18
16,35,21
18,34,16
18,40,19
8,38,21
19,38,18
17,42,16
11,45,14
17,32,12
19,37,15
15,40,17
15,48,16
14,43,13
14,40,20
15,31,21
11,40,22
16,30,20
15,37,19
15,46,12
11,39,21
15,44,15
12,45,12
10,37,26
24,35,12
18,32,12
22,37,9
19,37,15
17,40,12
9,40,16
14,43,14
10,40,20
13,42,18
15,48,10
15,44,20
11,40,16
17,39,19
17,34,12
15,40,16
13,33,20
21,41,11
9,46,18
19,39,11
8,48,18
19,31,19
14,37,16
8,44,11
16,37,12
15,42,13
13,47,14
13,44,16
16,40,21
17,41,14
10,41,11
13,41,14
16,42,7
6,34,22
17,42,13
19,33,12
17,37,10
16,36,15
16,47,14
12,39,19
9,37,18
16,40,12
17,31,17
14,30,16
11,42,14
12,41,10
19,44,9
17,39,15
18,30,15
13,34,23
14,40,10
20,33,15
10,43,9
11,38,16
14,37,22
17,43,12
17,37,19
14,42,17
18,37,15
19,32,19
17,26,20
14,41,15
15,36,19
16,36,15
25,37,16
15,42,11
20,26,16
16,37,16
16,39,13
21,37,12
4,43,20
19,38,12
15,38,20
14,48,15
17,44,13
9,41,16
15,39,14
14,36,13
13,33,23
11,38,17
19,38,13
20,32,16
14,39,19
11,32,15
11,40,13
13,34,17
12,39,18
14,35,15
14,44,10
12,41,17
16,41,15
17,45,10
18,36,17
13,37,22
14,41,15
15,34,15
18,40,15
15,38,20
19,36,12
15,44,14
10,41,14
17,35,13
8,40,18
19,31,12
11,38,14
21,35,12
19,40,13
9,39,14
16,31,14
12,35,17
18,38,13
13,37,20
20,32,18
15,30,20
16,34,12
14,43,13
18,38,10
18,38,18
19,38,10
20,32,15
18,40,16
9,49,14
16,48,9
20,35,9
19,31,14
12,44,16
17,36,15
14,42,10
17,27,21
11,40,16
19,40,11
14,42,16
11,40,17
14,45,15
19,35,16
21,39,11
18,35,13
13,32,22
14,32,18
14,35,21
19,30,17
11,40,8
11,43,20
11,35,19
21,31,13
17,42,13
24,34,17
12,50,15
13,45,12
14,38,17
20,41,13
15,39,16
11,39,14
13,37,16
15,49,9
17,33,22
15,41,15
14,39,13
12,31,20
16,40,15
17,36,16
14,35,19
15,41,13
8,42,16
14,42,13
19,42,12
15,38,13
17,39,13
14,32,20
15,40,15
19,37,14
18,40,11
19,30,15
15,37,17
19,35,13
23,43,13
14,35,17
16,36,17
25,37,12
17,34,25
25,34,17
20,39,19
11,38,21
15,44,14
9,43,20
18,38,10
13,34,22
21,44,14
16,35,15
12,35,16
18,33,17
16,44,14
20,38,19
18,36,18
12,44,14
18,37,15
11,35,23
18,30,13
16,30,20
17,48,11
15,36,24
18,36,15
12,34,14
14,30,17
18,38,12
16,39,17
17,37,19
13,46,13
10,44,17
14,35,14
16,41,12
14,34,15
24,31,17
13,36,23
18,41,14
13,38,15
26,34,15
13,36,20
18,33,18
20,33,13
10,41,18
17,29,14
15,32,22
20,32,14
22,25,17
25,34,16
11,30,21
12,42,14
20,35,12
16,41,19
16,29,15
12,40,19
15,35,22
12,32,15
13,36,16
17,42,10
14,39,13
19,34,16
12,40,17
19,38,14
13,48,11
17,40,13
14,35,18
14,45,15
12,43,23
17,42,14
18,45,13
13,46,13
21,38,16
19,32,12
11,43,15
16,40,20
18,35,16
17,48,11
9,40,22
16,42,9
18,38,13
21,34,19
15,38,17
12,38,23
14,37,18
14,43,13
16,39,16
17,41,10
18,44,14
20,31,18
20,29,15
16,41,19
13,33,20
13,36,16
14,28,21
14,33,13
15,31,16
11,34,15
10,42,16
16,47,11
20,36,15
17,35,17
13,45,15
18,38,17
15,37,23
20,33,18
18,45,17
21,37,15
19,36,21
17,42,12
20,46,10
15,38,18
21,36,18
21,32,23
21,31,20
13,40,16
15,41,21
21,33,13
20,42,10
19,41,13
12,45,20
17,39,13
15,42,19
15,36,20
16,42,15
16,45,10
11,34,20
16,40,17
15,36,15
22,30,14
14,37,16
20,39,13
20,35,17
14,40,19
12,42,18
22,40,15
14,31,21
18,45,14
15,38,13
20,41,16
19,38,18
14,40,16
14,38,24
18,41,15
22,32,16
13,34,19
13,38,21
12,36,23
16,40,16
11,45,15
20,39,14
13,45,14
12,46,10
14,41,15
8,37,16
17,32,14
14,42,13
13,51,12
11,37,15
17,31,13
14,41,17
13,43,15
14,30,19
16,42,16
17,36,14
21,45,9
13,36,17
13,35,11
22,34,11
15,34,18
17,40,16
14,39,12
18,38,14
16,32,21
12,37,21
18,38,12
11,45,15
16,44,15
15,36,23
20,40,16
14,32,19
13,39,23
15,48,15
17,42,11
15,35,13
17,45,13
17,37,17
11,39,15
15,33,19
15,43,5
22,43,10
13,34,16
14,41,16
18,44,17
23,39,12
20,35,14
22,38,17
17,37,17
17,32,18
17,41,15
14,42,13
17,29,12
20,31,18
19,30,21
20,30,22
18,29,22
22,44,14
18,41,18
15,35,21
14,43,10
17,37,16
13,33,22
20,35,20
17,32,17
14,39,15
13,35,16
19,41,8
17,35,16
23,37,20
19,33,22
19,42,19
20,40,15
13,27,27
25,38,13
16,40,21
18,32,24
14,45,16
18,35,15
22,35,21
19,38,21
14,40,13
22,37,16
19,32,18
24,33,16
20,39,16
20,33,18
21,33,16
19,41,17
23,35,17
17,44,12
18,38,20
21,38,17
22,31,15
24,34,14
14,36,21
23,30,20
21,35,17
18,36,18
16,45,18
19,28,18
17,36,15
16,34,19
17,39,16
17,29,25
16,37,17
16,38,16
18,32,23
17,34,15
15,37,20
16,37,20
22,32,17
22,31,19
21,47,15
21,38,17
22,46,13
18,41,16
22,38,18
15,40,23
20,36,26
20,40,14
13,33,20
15,36,24
25,34,16
19,33,18
12,43,18
16,44,17
12,42,20
27,31,15
11,45,23
16,39,21
22,42,13
25,37,21
21,39,12
17,39,18
20,36,26
20,30,18
20,38,15
18,41,21
20,36,21
21,40,14
15,48,20
17,42,16
19,37,22
18,40,26
19,42,16
14,40,22
21,34,16
20,40,20
12,42,22
19,33,17
17,33,22
17,39,21
13,42,21
27,26,9
14,40,23
16,41,22
11,38,19
16,34,20
15,36,20
16,33,26
14,47,14
16,35,15
10,40,13
21,35,17
17,33,19
14,35,19
26,33,12
12,34,23
19,42,9
18,38,17
15,41,15
18,33,22
17,39,19
11,30,25
16,37,18
20,46,10
19,34,18
19,35,15
16,39,15
16,35,16
19,36,21
21,34,18
18,28,22
18,32,22
16,39,22
17,40,22
22,41,17
16,42,14
17,40,18
21,43,9
16,36,19
16,35,21
10,36,21
12,44,11
15,34,25
9,41,15
21,39,10
16,46,15
16,35,17
18,35,17
10,34,22
17,34,15
19,39,13
9,47,17
14,33,17
18,39,10
16,40,16
16,39,18
21,37,15
20,43,16
21,37,19
15,41,14
10,40,22
17,40,20
19,38,18
14,39,14
11,38,18
22,34,12
10,45,16
18,36,14
15,36,13
21,45,11
14,33,18
18,36,15
14,46,15
13,33,17
11,29,26
18,35,13
15,40,14
8,29,19
16,38,19
11,42,11
15,46,12
13,41,12
12,43,12
13,41,18
22,40,10
17,36,26
21,42,11
23,34,11
19,35,15
16,42,14
16,40,24
20,40,10
8,41,24
24,46,7
21,37,15
18,29,19
18,43,15
12,37,20
25,39,17
17,33,18
22,34,13
14,42,12
15,34,18
21,37,18
17,34,17
12,42,19
17,26,22
15,36,14
11,50,10
18,41,18
13,38,20
13,38,21
14,40,19
16,43,14
18,36,10
17,36,12
21,41,16
15,35,25
15,43,18
12,45,19
21,39,16
11,43,18
18,34,17
14,40,12
11,44,17
19,34,17
13,38,21
18,28,14
20,29,14
21,44,15
13,44,13
16,38,15
20,40,7
12,37,22
17,31,22
19,32,12
13,41,16
19,39,11
19,39,13
15,33,20
14,45,16
19,38,15
14,36,24
14,38,17
23,40,12
15,36,13
18,43,12
19,34,22
18,42,15
20,29,19
13,40,17
15,37,18
16,36,10
23,36,13
21,37,12
21,33,22
17,34,17
24,40,21
18,32,21
14,34,20
18,38,18
19,34,10
21,29,18
20,35,17
15,40,20
16,31,24
11,44,22
12,39,18
20,37,16
18,42,17
16,32,19
16,39,23
14,42,17
13,41,9
16,44,14
26,31,14
12,43,13
14,40,19
12,40,16
21,41,14
13,39,17
22,39,16
24,37,18
23,44,12
22,32,20
23,33,17
23,29,23
11,34,21
18,31,26
16,36,19
21,36,14
21,30,20
15,39,16
17,32,20
18,31,24
14,38,18
16,38,23
19,34,16
18,43,16
14,48,18
16,33,21
18,37,23
12,39,18
12,41,22
14,35,16
14,45,13
11,43,13
15,43,19
12,39,14
13,45,12
15,44,12
13,41,18
14,44,16
11,40,16
16,35,17
4,40,21
19,40,11
17,37,15
21,38,15
16,41,14
16,41,11
21,39,12
19,34,13
19,39,14
13,36,25
11,39,20
15,38,16
16,38,9
10,41,15
17,41,13
12,32,24
15,30,19
15,42,12
15,37,15
18,34,14
18,44,11
22,38,16
17,38,17
19,38,13
14,36,16
14,25,17
11,42,18
17,34,12
16,34,19
17,41,14
12,40,13
16,39,13
16,43,14
24,39,7
18,37,15
13,38,13
22,34,19
23,37,17
18,33,19
15,36,26
14,36,14
17,45,14
19,34,17
18,32,17
11,42,20
12,49,15
15,36,12
23,32,17
15,37,17
15,37,15
11,33,27
23,35,16
16,37,15
18,38,16
14,38,16
16,37,14
15,41,19
13,33,21
20,34,19
18,31,17
18,32,14
15,31,17
15,43,11
14,38,23
18,35,15
16,31,18
13,34,20
20,39,16
14,42,14
22,43,15
18,42,10
18,32,18
22,34,18
13,35,15
17,40,9
22,30,22
15,35,28
17,33,15
17,42,15
18,45,17
20,33,15
15,44,14
13,45,17
22,39,16
17,41,23
13,38,20
8,43,20
21,34,12
12,32,22
13,43,20
10,35,14
18,41,16
28,28,13
19,29,15
20,36,21
16,39,17
19,35,17
12,43,12
20,34,19
15,34,20
14,38,13
15,29,23
16,41,12
22,40,15
6,38,23
18,31,18
17,43,10
16,45,11
12,36,14
13,37,18
21,36,12
20,37,18
14,38,17
11,36,19
14,39,20
14,38,13
18,47,15
19,43,14
7,37,17
18,35,12
13,45,13
16,44,11
13,40,17
17,39,8
11,42,17
16,36,13
14,40,17
17,36,15
17,34,16
17,34,12
18,37,11
19,39,14
21,34,12
16,39,18
13,46,15
12,31,19
13,43,17
18,29,28
8,44,10
22,35,11
18,44,13
12,40,16
8,44,17
12,48,14
16,42,14
15,39,18
15,36,20
10,39,20
7,37,19
13,36,17
20,42,16
19,44,9
20,38,14
12,41,11
15,38,15
20,33,15
8,40,21
16,39,16
16,42,12
12,42,16
12,36,19
15,38,18
22,38,12
18,37,19
15,42,11
17,32,15
16,30,14
12,37,16
16,35,14
22,38,13
15,38,16
13,38,15
12,39,16
16,42,19
11,41,21
15,35,11
22,34,15
13,40,17
14,35,19
14,42,14
12,37,9
17,44,10
9,37,16
16,39,15
17,38,11
12,41,13
19,32,14
15,32,16
13,34,18
18,34,17
16,39,13
14,45,17
14,50,10
19,38,11
18,37,15
16,39,15
18,33,19
14,33,19
18,43,16
14,35,16
9,43,11
13,43,17
10,40,19
11,52,13
23,47,5
15,28,22
11,36,17
19,36,9
15,47,14
17,38,10
20,37,13
16,37,12
16,39,19
17,40,8
18,29,18
16,47,15
17,35,18
15,46,17
17,35,18
15,38,17
22,38,16
20,33,17
20,31,16
14,40,15
22,33,19
20,31,17
20,28,18
17,38,20
26,33,15
21,34,16
15,39,23
23,36,15
18,48,11
12,41,20
17,35,22
19,40,13
20,35,19
12,34,18
17,43,19
13,38,21
18,35,13
29,33,10
22,38,13
13,35,20
21,40,15
22,35,22
14,41,19
15,43,18
16,29,20
23,43,17
17,36,24
13,40,28
10,36,20
17,31,15
21,39,15
22,37,10
23,37,15
18,39,16
15,43,17
16,44,10
16,30,22
14,38,23
14,38,15
14,41,14
18,39,19
20,37,13
20,38,20
22,36,12
14,43,24
16,44,10
22,40,14
21,42,17
16,35,20
17,33,14
15,44,13
22,39,18
21,32,22
16,37,23
16,36,19
11,45,19
23,41,12
21,26,14
15,33,26
17,39,16
15,34,25
22,36,14
17,29,20
15,38,14
9,42,17
19,38,13
22,29,14
21,31,23
16,30,30
21,39,20
16,42,14
31,29,19
18,30,24
18,37,21
15,38,15
24,32,18
16,38,16
16,33,26
22,38,10
17,30,24
17,44,17
16,33,24
16,38,13
18,37,15
18,31,21
21,31,26
12,44,20
13,36,23
14,33,14
12,35,18
14,37,18
19,36,18
14,39,13
14,44,17
16,38,21
13,37,12
14,34,18
23,40,10
13,40,19
13,33,21
25,34,19
15,37,19
16,29,13
17,38,16
13,36,14
17,38,13
17,39,15
22,41,13
15,45,16
22,34,18
18,43,15
20,37,11
19,38,21
14,40,14
13,34,22
21,36,19
11,48,14
16,31,20
13,42,20
25,30,20
19,38,17
20,33,16
19,43,13
17,38,12
16,31,25
21,41,16
15,34,21
13,32,16
16,41,17
8,40,15
16,38,16
18,39,16
15,32,15
15,32,18
12,37,17
13,36,14
23,33,14
17,36,18
15,39,18
12,39,19
19,38,12
18,35,16
16,39,15
16,40,18
12,44,13
13,33,24
21,40,15
16,38,17
14,34,18
16,41,11
13,44,14
13,50,12
17,29,18
9,45,20
14,37,21
11,39,18
14,36,16
18,36,14
20,43,11
15,37,16
19,40,13
10,39,18
9,35,22
10,44,14
25,32,14
13,31,17
16,43,15
17,38,13
12,32,18
17,33,20
16,38,14
16,32,16
10,45,18
14,41,13
16,44,12
20,33,15
6,44,13
19,33,13
12,41,13
17,35,21
12,42,13
12,36,18
14,35,14
18,38,13
15,37,17
16,35,16
13,33,16
16,41,8
18,36,13
11,33,17
14,39,18
15,36,20
14,42,14
14,40,19
11,38,11
21,33,14
18,50,13
14,46,10
13,35,17
17,39,15
12,38,14
17,32,17
21,28,15
21,28,14
25,32,12
15,34,23
24,34,12
17,38,13
19,35,16
20,46,10
10,38,19
13,43,14
16,38,18
16,33,19
19,38,18
18,36,16
15,45,14
14,46,12
13,36,21
13,40,15
17,42,13
9,44,16
11,38,15
12,42,17
15,34,10
20,28,17
13,42,20
18,32,19
15,36,22
16,35,9
17,37,17
12,44,13
16,43,16
15,44,13
12,38,15
16,42,19
12,43,19
15,42,14
10,40,16
15,37,13
14,34,20
19,31,14
17,45,13
14,40,10
11,41,16
15,41,13
15,35,16
18,31,19
14,34,15
22,35,15
14,41,12
28,29,16
13,42,18
20,38,16
23,33,12
18,35,20
19,39,10
18,33,18
10,38,16
14,38,14
14,39,16
23,32,16
16,43,15
10,42,14
20,42,14
14,38,17
22,42,12
14,38,15
14,46,13
11,37,19
14,36,17
23,40,11
23,35,13
18,33,15
26,30,17
25,38,17
15,28,24
19,36,13
16,36,13
14,32,21
15,32,23
16,41,16
18,37,18
19,37,20
14,38,16
8,36,29
18,41,14
24,35,13
20,39,18
14,36,26
12,36,17
20,39,10
15,37,18
12,36,13
13,41,11
12,41,21
18,39,15
13,35,15
15,37,16
26,30,17
21,38,15
13,39,21
18,41,15
21,40,14
13,41,17
15,34,20
12,39,15
22,41,10
19,38,15
10,39,23
12,38,17
13,44,15
10,46,14
23,40,11
14,30,31
18,37,13
20,36,10
14,40,17
11,31,20
24,27,12
9,33,22
20,29,16
15,38,21
14,41,14
16,29,18
15,37,24
15,43,11
14,43,17
18,36,13
21,31,19
13,34,19
18,32,20
14,32,11
16,51,14
18,35,17
11,34,20
20,35,17
20,35,13
19,42,14
10,41,16
18,41,15
18,30,20
19,34,23
15,41,14
16,45,17
20,39,10
17,33,14
16,33,18
16,40,19
11,40,15
12,41,18
16,36,19
12,34,17
18,35,12
17,34,17
16,40,14
13,42,17
14,39,17
9,44,17
16,36,14
13,39,16
9,48,13
12,38,14
19,37,9
18,48,8
14,34,15
14,42,16
16,41,11
15,38,17
16,31,14
13,40,15
15,40,15
18,39,11
16,32,15
12,39,23
13,37,13
12,44,16
14,40,15
15,41,10
19,32,13
15,36,14
19,37,16
14,41,17
15,26,21
12,50,12
19,32,15
18,38,18
15,33,17
15,34,17
13,34,14
14,34,17
18,29,18
14,40,19
20,34,15
11,39,20
21,38,17
12,39,20
19,40,15
21,37,15
15,33,16
15,28,20
12,43,12
16,42,14
21,37,13
14,36,14
21,25,14
20,44,16
18,34,18
20,31,19
16,37,17
19,27,26
16,40,17
12,38,21
13,36,15
15,44,19
15,37,12
15,45,14
12,37,17
14,45,17
15,41,16
22,37,9
19,41,11
12,43,20
18,35,13
14,48,12
15,41,17
13,44,17
10,50,15
11,37,18
13,40,13
19,37,17
19,39,12
13,43,11
15,37,14
15,37,15
13,30,23
19,36,14
16,32,22
18,40,9
19,26,16
18,37,13
16,30,21
17,37,14
15,34,16
13,40,18
17,36,17
15,36,21
16,46,17
15,36,18
14,39,16
20,33,14
12,46,19
13,45,11
13,44,10
13,43,11
20,35,12
14,42,18
11,39,18
20,33,19
16,40,12
10,41,11
15,36,16
13,35,13
14,39,15
14,37,20
14,34,18
17,28,23
14,39,11
23,42,8
23,33,10
12,43,19
9,39,15
16,39,14
12,42,11
23,33,17
15,37,14
16,40,13
15,40,18
14,39,18
20,42,7
16,33,16
20,39,13
17,41,14
14,41,18
16,29,19
11,40,15
13,36,13
15,37,16
14,41,15
11,45,10
13,35,19
16,43,13
21,38,9
16,41,15
16,41,13
18,34,16
19,32,16
23,36,12
20,38,17
13,34,17
22,42,15
21,37,16
16,37,18
9,40,26
12,38,26
13,38,20
20,38,8
12,35,11
14,37,17
18,41,13
19,27,17
20,32,13
21,37,18
10,43,16
16,37,20
13,43,20
16,35,19
10,36,21
9,41,13
13,39,19
9,38,16
12,37,14
18,36,15
18,39,8
20,37,13
13,43,15
13,44,12
22,32,23
10,39,18
16,42,17
9,44,17
22,39,13
17,40,12
13,36,17
15,45,15
17,34,17
15,35,11
17,39,12
18,39,16
19,34,17
18,37,18
15,42,11
16,31,21
22,36,15
15,40,21
13,37,20
21,35,17
14,46,11
13,40,14
22,33,19
12,41,13
11,44,15
10,48,17
22,39,9
15,39,13
13,41,15
11,41,17
14,40,19
24,32,6
21,37,14
14,32,17
18,39,11
12,46,14
20,34,14
20,33,14
19,34,12
18,34,23
16,41,15
8,41,19
14,37,20
15,38,17
14,43,15
14,40,12
16,34,14
9,40,19
17,46,12
18,41,11
14,31,25
19,32,22
20,29,20
18,42,15
18,40,16
13,44,14
14,35,11
28,34,14
14,36,20
14,38,15
16,36,13
16,27,23
16,39,13
16,36,17
18,38,12
17,41,15
20,38,13
22,35,14
16,38,18
7,42,22
21,42,11
16,34,19
23,34,16
11,44,19
15,41,21
17,37,18
19,27,17
16,36,20
19,41,17
15,33,17
18,45,15
13,42,19
14,43,16
10,37,20
21,32,14
14,39,14
12,37,15
16,36,21
13,42,15
12,43,14
10,38,24
12,40,13
9,44,15
19,29,16
16,38,17
17,37,13
15,42,14
18,37,11
16,38,11
17,37,17
12,37,18
17,35,13
15,35,14
12,49,13
18,34,16
18,38,14
17,38,18
14,33,21
16,39,14
18,35,17
16,39,15
14,46,18
15,37,14
19,44,12
19,37,19
13,30,29
22,31,13
13,43,10
23,28,15
12,42,19
16,39,15
13,34,17
18,38,21
17,35,15
17,43,17
16,38,19
16,40,12
12,40,19
14,34,14
12,39,15
15,30,13
9,40,19
14,46,14
10,41,13
9,36,13
