"add","shift","delete"
9,126,9
12,125,14
10,138,9
6,130,8
16,129,15
9,125,11
10,141,8
12,126,12
7,115,14
9,130,9
20,114,5
9,136,16
10,132,9
10,123,11
11,113,15
12,121,15
12,127,8
13,122,6
8,134,11
14,122,10
12,122,13
13,123,14
8,137,15
9,118,12
19,129,11
8,140,8
11,131,8
9,124,12
9,128,7
14,123,10
13,120,17
10,119,11
13,134,8
8,129,11
10,134,12
16,120,15
7,127,13
8,126,17
8,138,12
9,132,8
15,135,4
10,130,12
9,118,10
11,138,6
11,122,12
15,139,8
12,131,13
16,120,14
9,120,12
7,142,9
7,135,10
8,132,9
7,118,7
12,140,9
12,122,13
12,122,10
12,111,13
9,122,15
9,132,13
15,121,6
14,134,7
9,137,19
9,136,9
14,135,13
11,133,5
12,121,9
15,123,11
9,142,15
10,129,15
14,141,11
10,137,10
17,125,7
12,138,10
12,137,17
12,137,11
12,147,11
15,129,13
14,145,16
19,142,11
16,140,26
13,126,10
14,138,19
8,127,14
10,123,7
10,132,7
12,128,15
12,135,9
18,123,17
16,124,18
7,137,10
11,131,14
10,129,14
16,133,11
11,136,15
8,114,8
20,140,10
21,134,11
15,134,14
9,123,20
15,129,14
12,144,16
21,133,9
19,126,19
10,130,15
16,137,17
15,137,19
19,122,15
10,140,14
10,138,12
7,127,14
8,114,12
10,122,10
12,123,7
9,125,12
7,121,10
6,126,6
7,119,7
7,124,10
9,121,7
8,134,6
10,129,10
8,126,3
14,121,12
13,120,12
12,131,10
17,132,15
9,116,7
16,145,14
11,126,19
9,140,11
9,136,8
12,141,12
17,115,17
11,123,13
7,127,13
16,115,12
15,131,12
8,131,16
12,123,9
16,129,11
13,139,9
10,121,11
11,108,12
12,133,12
15,135,11
17,120,12
9,106,16
9,117,11
8,121,11
12,133,6
7,136,14
15,138,12
12,122,13
15,129,12
12,123,17
9,138,9
11,155,10
9,131,12
11,129,15
12,134,7
8,119,9
10,132,9
11,131,7
5,130,11
13,128,8
17,116,14
11,129,8
15,119,13
11,120,11
11,130,16
11,129,10
13,121,14
9,132,17
9,138,11
16,123,6
7,135,13
7,119,12
13,127,6
11,118,11
11,125,11
9,120,11
15,131,8
14,125,6
11,138,17
11,131,12
12,131,16
11,130,10
9,117,10
9,134,12
17,112,9
18,119,13
10,141,15
13,119,14
12,113,11
10,149,13
10,124,12
16,127,13
9,128,9
14,117,8
7,134,17
11,130,13
10,147,12
8,130,14
15,129,3
11,124,11
9,122,14
15,111,5
13,127,11
11,126,10
16,142,12
11,126,13
18,129,11
15,141,13
13,134,18
13,138,17
11,117,18
11,119,10
10,144,13
12,143,10
12,126,12
13,118,12
8,128,14
8,124,12
10,130,9
13,124,8
11,130,10
14,134,12
15,113,16
20,131,11
11,145,8
15,139,12
14,121,20
15,104,12
16,129,16
16,139,12
16,124,18
16,135,15
8,127,20
15,122,9
11,145,13
14,132,11
8,140,21
14,125,13
9,129,13
12,130,10
16,125,10
15,129,18
17,132,7
12,123,15
8,129,12
8,138,12
5,127,10
11,131,13
11,132,10
12,137,7
10,140,7
13,135,11
17,125,10
7,126,13
12,114,18
13,126,14
10,136,9
17,124,14
8,130,12
13,132,12
13,120,13
15,130,12
10,125,11
8,138,10
17,137,6
11,132,9
16,116,20
15,128,13
16,127,14
15,132,14
11,123,13
14,128,15
19,136,18
8,123,16
16,142,12
12,131,19
16,130,10
13,114,16
20,110,15
19,133,17
13,125,15
12,130,12
15,136,15
13,122,16
13,130,5
13,121,20
11,137,10
14,134,16
15,123,11
7,131,16
9,125,12
8,133,7
10,124,11
7,124,9
10,127,7
13,143,11
13,121,9
7,120,15
7,133,8
10,127,6
11,139,11
10,130,7
10,126,16
14,123,15
7,120,14
6,130,8
6,130,5
9,119,7
11,135,10
8,141,8
9,124,11
4,131,9
19,121,4
11,140,9
18,122,17
16,130,11
15,131,14
13,121,17
7,130,13
10,133,12
12,126,18
12,122,10
13,128,12
13,126,7
16,130,8
9,136,8
12,115,18
8,133,12
12,133,13
7,124,14
10,128,8
10,127,9
4,132,10
11,130,3
15,143,12
12,126,12
18,122,7
18,135,9
18,142,12
18,136,14
13,137,24
20,137,15
12,134,19
8,124,18
11,131,14
12,136,9
12,126,13
5,120,10
10,133,9
10,130,8
10,118,19
13,126,8
11,133,10
14,124,14
10,138,11
14,138,4
13,135,17
19,114,10
12,131,19
14,134,11
14,113,21
7,121,13
5,138,6
11,134,11
12,125,7
13,136,12
15,137,7
10,126,17
9,127,11
7,132,7
13,131,14
8,130,12
11,123,13
11,132,8
13,124,6
10,122,11
14,136,6
9,137,17
11,123,13
8,125,16
18,108,12
10,128,12
8,130,11
11,130,8
8,125,6
8,129,11
12,117,10
11,121,10
10,118,10
11,114,8
13,137,12
9,125,13
11,131,8
6,126,12
11,130,6
10,131,14
15,120,9
9,123,15
13,128,10
9,135,8
17,132,10
6,148,9
17,134,14
17,124,17
16,131,16
17,128,13
14,142,11
13,145,10
12,120,23
12,137,17
14,134,7
9,144,14
11,130,8
18,118,16
11,125,15
19,142,8
7,139,18
11,122,15
8,123,8
11,135,14
11,122,12
11,135,10
7,126,10
9,119,10
8,148,9
17,113,7
10,135,10
8,127,13
11,113,12
14,127,7
15,142,12
13,147,15
12,143,14
6,131,9
9,118,10
14,106,8
15,124,12
12,122,20
8,137,9
8,132,9
17,140,8
12,123,15
12,108,16
8,115,10
10,137,10
13,118,10
10,136,11
13,129,6
16,135,19
15,128,7
16,129,13
21,117,16
10,135,17
10,139,8
21,135,16
17,133,12
16,132,11
9,134,25
10,130,17
10,140,9
14,149,14
16,129,20
14,134,7
7,119,18
6,122,11
9,111,11
13,117,11
8,134,7
19,133,10
8,121,13
10,127,13
9,128,13
9,115,10
13,131,6
11,141,9
17,142,15
10,142,8
12,126,15
14,122,11
11,129,11
13,135,7
16,117,20
9,129,10
16,132,11
6,126,11
9,134,15
17,119,12
11,134,11
7,133,11
14,136,7
12,135,16
11,122,9
16,124,12
13,122,9
6,144,15
9,129,9
6,127,12
11,126,11
15,126,10
12,110,7
10,118,19
11,108,10
8,138,10
9,122,11
6,133,9
13,141,6
14,128,15
9,121,13
12,120,11
12,131,8
12,122,8
14,118,11
16,118,11
6,141,10
12,129,13
16,131,13
6,130,17
8,124,14
4,122,10
11,131,7
12,123,8
6,124,7
16,130,12
13,127,10
18,127,16
9,133,14
12,139,7
10,133,11
15,141,16
11,119,12
11,120,11
13,135,10
11,133,12
4,137,10
6,126,1
19,128,9
14,120,12
9,130,12
19,131,13
13,127,17
7,126,19
11,128,11
11,118,12
7,136,15
14,108,7
16,124,8
13,137,10
13,122,17
16,142,12
14,145,15
10,148,13
10,139,11
11,135,5
21,135,11
21,140,19
12,131,18
14,130,13
9,123,21
17,130,13
17,118,9
11,147,20
15,127,10
15,127,17
10,134,14
17,115,12
17,125,19
10,135,18
17,127,12
8,137,8
11,124,13
6,121,16
13,125,8
13,132,11
15,116,13
7,127,13
8,124,12
12,135,11
16,107,11
7,150,11
17,127,10
12,118,16
14,120,11
10,139,10
13,130,6
11,139,15
2,133,16
13,122,10
14,119,11
7,117,5
16,135,8
11,124,9
11,138,10
14,122,19
21,129,10
5,130,18
13,149,6
7,138,13
12,127,11
8,136,15
7,141,11
11,133,8
4,136,5
10,124,9
13,116,8
8,128,16
13,116,10
7,129,6
9,132,9
4,117,13
10,125,13
11,134,5
8,134,10
8,118,8
12,126,8
10,137,8
19,132,13
8,134,13
11,107,8
9,140,14
8,133,9
11,121,11
14,140,8
6,144,9
21,112,11
13,140,13
14,127,13
12,136,15
16,132,10
20,132,14
14,126,17
8,137,15
13,136,14
15,138,13
8,146,9
11,118,17
11,130,13
7,132,10
20,125,10
13,139,12
15,132,14
21,128,12
23,133,14
14,146,22
15,126,18
13,137,18
21,127,20
17,141,16
13,140,22
13,138,11
9,124,14
7,117,14
10,109,10
7,119,3
8,140,11
14,126,8
13,120,17
9,120,10
8,123,10
11,133,8
5,126,10
10,132,10
10,125,12
10,127,9
6,124,7
12,104,8
10,119,11
16,140,4
13,138,9
24,129,19
10,134,16
17,121,12
11,138,12
14,123,17
18,132,13
14,133,13
13,147,11
15,123,13
9,138,17
17,134,13
10,138,17
10,127,16
17,126,11
13,127,23
15,132,10
8,132,12
18,135,10
15,124,8
13,134,14
7,141,20
8,124,10
9,115,12
8,123,12
10,118,13
12,137,6
18,126,10
17,132,5
10,137,11
16,118,18
15,124,11
7,134,19
10,124,17
12,135,8
9,131,16
9,129,5
14,142,13
8,125,13
9,126,10
11,120,9
16,124,8
11,124,14
10,120,9
11,146,6
10,128,14
7,139,12
10,145,6
9,140,9
11,126,12
7,132,16
15,107,8
11,126,10
7,107,11
7,120,12
10,148,8
8,125,10
13,127,5
19,126,11
14,131,13
12,128,11
16,123,12
13,126,14
14,140,18
15,138,7
18,138,12
12,133,12
17,121,21
20,139,9
11,127,25
10,137,10
17,135,10
14,138,15
7,132,15
15,128,15
15,130,12
17,131,17
11,121,9
12,128,21
13,135,11
9,135,14
12,120,14
8,117,10
11,118,16
17,107,12
8,118,19
16,133,7
9,129,12
11,127,8
13,115,12
11,121,16
14,137,9
7,117,14
12,136,12
9,122,7
3,119,9
6,121,6
11,124,5
14,125,6
14,139,11
12,123,12
15,124,9
14,136,10
12,135,20
9,138,13
16,140,12
18,114,13
17,147,9
15,119,15
14,117,19
12,131,17
4,140,12
10,136,9
12,135,11
17,114,12
12,141,10
19,131,12
13,133,13
13,132,13
17,128,16
9,126,16
11,124,17
16,111,15
15,128,13
25,145,18
10,136,4
13,138,14
17,119,17
18,122,15
21,127,18
14,121,25
15,130,16
9,125,17
8,136,12
12,133,9
9,126,14
16,130,16
7,132,8
6,130,13
11,124,6
6,124,8
15,119,10
13,123,12
12,130,10
10,118,11
10,122,10
15,125,7
11,135,18
10,121,13
10,126,7
8,137,12
7,124,9
12,131,13
16,137,8
10,134,12
11,133,9
14,132,15
15,130,11
18,133,17
11,133,13
13,130,18
7,136,12
14,134,6
12,113,15
8,140,10
7,129,14
7,122,9
7,124,9
8,140,9
13,119,7
15,121,8
13,124,12
12,129,9
12,121,15
16,121,8
17,141,13
13,132,13
11,124,17
11,137,13
10,114,12
9,132,12
9,145,9
14,116,23
12,124,10
14,134,10
14,121,9
19,124,11
18,152,13
5,143,12
16,128,12
13,130,20
15,137,17
17,131,6
9,122,10
16,127,15
12,128,16
12,123,12
10,122,17
5,139,7
12,133,13
10,138,10
17,134,11
13,127,10
6,133,12
14,133,15
10,133,12
4,132,9
9,113,12
7,125,7
8,142,12
9,131,6
10,132,12
9,121,5
12,115,11
16,111,7
7,130,7
9,136,10
7,128,11
11,124,10
11,123,14
10,110,12
10,122,4
10,132,13
9,141,10
19,114,11
13,135,18
9,133,10
8,126,15
15,138,7
13,129,7
10,130,18
17,124,9
8,132,12
6,123,9
13,124,9
10,136,16
9,131,11
9,121,13
10,107,8
17,128,11
17,127,12
10,131,10
9,125,14
13,132,10
9,138,10
13,131,14
8,132,14
9,131,5
11,126,6
17,124,10
12,135,18
13,130,15
9,121,15
9,127,8
8,129,6
9,114,12
12,142,11
8,120,10
14,124,7
13,123,15
8,134,8
11,129,8
15,126,13
6,115,18
8,130,6
13,128,8
11,141,12
14,138,9
14,117,12
12,122,17
10,116,13
7,121,14
10,119,7
13,120,6
10,136,13
18,131,11
17,132,16
6,144,15
18,141,13
13,125,13
13,148,8
10,125,14
10,107,5
6,114,18
11,130,10
10,124,11
13,116,11
10,128,9
6,127,11
10,121,12
9,124,7
15,120,9
17,134,11
11,135,20
3,111,11
11,132,3
22,131,9
3,136,16
12,123,9
6,114,13
11,126,6
12,127,9
12,135,11
17,140,11
10,128,12
7,137,11
7,127,12
9,136,8
14,130,15
14,116,4
12,118,11
17,126,17
6,150,11
8,125,12
14,124,8
11,112,7
11,118,15
13,127,18
14,124,10
8,138,12
6,124,13
12,144,7
12,138,5
14,119,12
6,123,13
13,130,7
12,122,14
12,117,14
12,139,12
14,127,13
15,112,11
8,135,15
7,122,9
19,119,8
14,110,12
12,128,16
13,137,18
13,134,10
12,131,11
13,124,14
14,132,17
14,137,8
17,126,14
8,126,17
8,131,10
9,123,10
13,130,8
11,122,10
10,120,14
8,117,17
16,130,5
8,124,9
13,134,8
16,128,14
11,127,15
11,128,15
15,115,12
17,121,8
15,136,16
20,121,17
9,133,21
12,127,11
16,133,13
15,135,14
12,134,16
11,114,16
9,131,15
16,113,9
11,120,10
10,118,16
7,114,8
10,113,10
15,145,9
7,141,14
13,138,8
10,142,11
15,123,9
11,114,12
8,133,9
12,122,11
12,119,11
7,125,10
17,127,12
17,128,14
8,139,11
13,118,13
11,134,7
20,120,15
10,129,11
13,142,11
14,122,17
15,132,13
13,116,18
19,132,8
22,114,16
13,133,18
13,128,10
13,134,24
12,121,15
16,126,12
18,124,17
16,114,19
9,126,17
13,124,13
11,126,14
14,133,10
19,129,19
8,130,15
8,119,11
13,125,12
10,121,10
8,129,13
12,123,6
9,112,8
8,125,12
9,130,12
11,130,8
10,119,9
9,123,10
9,105,12
13,123,12
10,119,10
12,126,14
14,127,11
5,141,9
17,123,7
9,125,10
12,127,10
9,137,14
9,120,10
12,137,8
8,119,7
15,108,11
14,136,11
7,126,12
9,126,13
9,112,11
13,131,11
19,127,9
7,136,16
9,127,9
6,131,7
15,127,9
13,115,9
18,119,12
6,128,20
10,137,7
9,128,8
17,125,9
8,128,18
8,129,12
12,136,8
8,128,10
8,136,10
15,113,10
13,122,13
8,125,16
17,139,9
16,120,12
8,152,13
11,130,6
19,117,19
16,137,10
18,141,15
19,134,15
12,140,17
18,124,14
13,116,16
4,136,12
9,131,15
12,126,8
11,132,9
13,126,14
13,128,11
21,118,16
11,127,17
10,124,11
20,126,11
15,135,12
10,122,16
12,136,15
16,139,12
12,144,14
14,121,10
9,118,14
10,120,13
7,123,13
16,129,10
17,125,6
14,132,17
11,131,23
3,140,7
5,125,9
14,117,8
11,129,13
15,129,13
8,130,8
10,143,7
13,127,6
14,136,18
7,119,18
18,122,6
16,129,13
8,129,10
12,130,15
12,129,16
14,129,13
9,130,11
10,129,9
9,124,15
14,122,11
9,119,5
9,134,13
8,129,8
6,121,9
13,120,13
8,125,6
15,123,5
11,132,13
17,126,11
12,113,14
9,143,11
10,122,15
22,125,11
6,152,16
14,119,13
7,138,10
10,119,11
11,123,11
18,123,13
11,118,16
8,142,8
4,119,10
11,124,11
5,121,9
16,139,7
8,120,15
4,123,9
11,120,10
6,125,8
12,131,4
12,124,11
14,132,7
9,141,9
10,131,19
9,129,9
13,134,4
13,122,10
9,126,12
14,120,16
6,134,10
10,125,11
13,132,8
12,124,10
8,128,10
13,126,14
10,140,10
11,133,9
7,130,6
12,140,10
15,114,8
9,128,17
16,140,13
17,122,10
21,123,7
12,142,15
13,127,19
16,141,18
17,118,16
16,126,15
15,129,18
11,130,12
11,130,17
14,131,16
19,116,14
9,135,13
7,111,19
10,115,8
9,118,10
9,140,7
14,129,8
11,129,9
14,121,14
17,138,12
18,137,15
9,137,12
16,140,8
12,137,15
10,122,15
14,133,15
14,128,17
13,116,10
11,127,18
6,128,9
7,124,12
10,120,8
8,133,12
9,124,7
11,116,10
19,129,11
12,138,9
10,136,14
11,122,11
15,117,17
18,126,13
5,127,10
6,124,9
14,117,10
13,126,12
11,120,13
13,125,10
12,128,17
7,117,12
8,109,5
10,131,7
15,119,15
12,118,9
14,133,10
15,124,15
10,138,15
19,128,14
9,143,16
12,123,13
9,127,15
9,127,7
8,133,7
13,122,11
7,133,11
7,143,11
11,131,4
9,123,9
11,132,12
16,115,7
10,115,11
15,128,13
9,130,15
18,131,11
15,120,12
15,130,18
20,133,12
10,121,10
10,133,17
14,141,10
9,141,15
15,117,10
12,113,14
11,134,15
20,139,12
11,137,19
9,142,14
19,115,7
15,128,19
8,130,16
16,134,13
11,143,8
9,123,7
13,126,13
16,135,14
13,125,15
8,132,16
12,133,12
11,142,12
6,126,7
8,133,10
15,116,8
7,122,16
8,137,3
16,116,12
7,124,12
9,128,10
11,145,13
12,134,6
12,129,11
15,130,9
17,126,13
11,135,21
7,140,12
11,132,9
13,134,14
6,136,7
11,124,9
18,126,9
8,127,16
12,130,11
13,128,17
6,142,10
11,116,8
7,131,14
5,127,7
16,100,7
8,141,7
7,113,11
13,134,8
7,116,4
6,130,13
9,130,9
6,133,10
12,113,6
14,122,14
13,132,8
10,133,15
8,137,9
11,111,14
9,129,10
13,135,5
10,128,14
12,122,11
5,123,11
6,127,10
8,132,5
10,128,11
9,134,9
5,124,6
9,135,4
11,144,7
14,124,5
11,122,11
10,121,11
9,118,8
15,124,15
13,126,10
15,120,13
10,141,14
13,128,16
12,115,15
9,118,19
5,124,9
14,126,7
13,129,10
14,126,6
11,141,9
11,136,14
8,137,7
12,135,9
17,128,14
14,130,20
6,119,16
5,116,7
10,124,7
9,118,10
6,130,6
11,133,10
10,124,8
5,137,10
9,131,9
10,137,8
14,128,7
8,136,10
18,131,8
16,137,14
7,132,16
7,128,11
9,135,10
8,130,12
11,107,10
7,126,14
6,112,9
10,115,4
8,123,5
11,134,13
10,113,7
11,136,9
9,143,8
12,127,6
11,145,10
17,125,14
14,116,14
14,119,13
12,132,11
15,132,18
8,131,15
13,120,12
16,139,14
10,123,11
8,129,7
12,142,14
20,143,10
10,115,17
15,127,9
19,130,11
9,141,15
13,132,11
21,123,18
18,131,11
18,121,21
6,126,15
2,130,13
5,124,8
12,122,10
9,134,12
11,132,9
11,141,11
12,113,10
10,134,14
6,124,10
13,149,6
9,103,8
11,117,11
14,130,9
13,131,15
16,129,13
12,124,15
12,131,9
8,126,15
12,124,8
14,123,9
17,123,15
6,134,18
16,124,9
6,117,10
14,132,8
8,129,14
9,128,13
8,116,14
15,123,9
16,134,8
11,114,15
10,132,10
11,115,15
8,130,8
17,130,8
9,115,14
7,134,9
7,130,11
4,134,12
12,126,6
17,135,8
18,128,16
9,140,12
14,123,14
18,140,5
19,139,17
19,129,24
5,117,18
15,140,11
4,124,12
13,132,10
14,128,11
21,121,11
5,127,18
9,132,9
14,120,12
13,142,13
14,131,14
15,124,11
4,131,9
14,125,8
12,134,8
11,139,10
10,140,15
12,116,13
16,131,8
9,120,13
9,129,11
11,128,14
15,128,14
12,122,12
13,129,12
18,133,11
19,130,9
10,116,20
12,125,14
6,135,15
15,117,14
12,128,11
9,146,13
12,136,10
12,124,10
14,131,13
13,133,9
6,145,14
11,117,10
17,126,15
12,127,9
2,128,15
17,127,6
9,131,13
6,131,11
14,120,9
14,131,9
16,133,13
8,137,9
10,144,6
20,140,16
14,140,15
17,124,14
18,129,10
7,130,12
13,143,18
11,137,19
11,123,11
12,134,13
13,136,14
12,127,14
15,128,12
12,144,12
5,139,12
13,133,9
19,133,12
14,139,13
12,133,11
14,147,18
11,131,14
5,128,11
12,132,8
11,137,8
14,135,12
17,130,10
12,140,16
16,117,13
15,130,16
4,134,14
16,117,10
17,121,11
7,126,21
9,128,8
13,121,9
10,135,14
12,121,9
8,128,8
10,122,12
8,117,11
15,120,12
11,132,17
14,126,6
6,141,20
11,124,9
6,124,5
9,128,7
11,129,10
12,120,14
9,134,6
17,140,8
11,130,17
14,122,18
11,123,12
14,138,10
10,121,12
9,144,6
10,122,15
6,118,14
10,126,5
10,131,3
14,137,13
10,127,8
11,134,14
9,145,9
17,132,16
16,131,10
8,116,13
7,110,11
17,145,12
15,127,10
13,131,14
14,116,16
12,127,6
19,124,15
16,131,17
17,147,15
12,128,18
12,121,13
10,127,13
14,113,15
5,137,18
4,132,9
9,131,9
12,125,3
11,134,7
9,125,14
12,133,7
6,131,10
16,136,8
13,125,4
13,136,17
12,125,18
12,130,17
8,115,10
8,122,7
9,126,9
11,120,13
13,123,10
12,120,11
12,128,10
14,122,13
13,115,11
12,129,10
13,129,9
11,137,15
10,137,9
9,124,12
6,134,12
5,130,8
12,122,8
8,134,9
15,125,7
16,104,11
15,121,17
11,124,18
6,126,9
15,111,8
11,136,8
21,135,14
12,124,15
13,110,14
11,126,14
7,139,14
12,117,9
12,113,12
14,129,9
18,127,16
22,126,14
18,129,16
12,122,21
16,122,16
16,138,10
20,134,12
15,128,19
12,135,9
19,137,21
8,136,19
18,131,21
12,139,13
9,137,11
10,151,17
12,125,10
6,124,10
9,113,10
8,122,9
12,120,8
7,124,10
10,133,11
11,123,9
13,136,8
5,129,13
6,122,10
15,132,9
11,126,10
7,135,12
7,133,6
6,124,11
11,137,7
9,127,9
12,139,12
17,127,8
15,123,10
17,135,13
6,141,17
9,135,6
16,134,6
10,140,17
12,128,12
9,120,17
8,131,8
18,136,9
13,128,11
15,122,12
11,151,18
8,124,15
10,135,10
4,143,12
10,131,8
11,123,7
15,127,6
8,128,10
7,135,11
14,128,14
16,130,13
22,124,11
11,132,16
10,122,10
8,138,16
14,141,8
17,136,12
6,125,16
7,133,7
9,138,8
12,135,14
17,132,13
12,140,10
13,126,10
16,115,21
12,132,9
23,141,12
15,125,20
8,135,15
11,144,9
7,131,14
10,118,17
11,130,8
12,125,9
22,122,13
19,127,8
10,147,14
9,136,13
15,134,11
8,125,13
16,122,13
18,136,12
10,139,24
9,136,13
8,134,12
23,113,14
15,129,9
20,115,14
17,132,19
10,126,19
12,132,14
14,125,17
4,126,10
11,130,12
10,120,13
8,139,3
12,120,11
14,137,5
10,130,17
11,135,11
7,132,10
9,133,8
14,125,10
17,128,8
19,118,15
8,142,8
10,133,17
10,111,22
16,124,12
9,126,18
14,135,6
9,124,5
11,138,16
10,124,9
8,132,11
19,132,13
12,134,9
12,138,14
13,128,15
7,131,9
9,132,8
13,129,9
8,139,9
8,128,10
16,125,7
10,124,13
17,114,15
12,132,12
10,134,15
17,130,18
8,128,12
9,127,14
12,134,9
11,127,10
13,130,11
9,125,7
12,129,10
14,142,12
8,137,7
8,119,14
14,117,12
14,127,11
9,136,13
7,133,10
15,127,16
13,137,9
14,121,9
12,130,12
17,135,13
13,119,14
10,131,18
10,126,9
13,140,13
19,127,15
11,124,9
15,130,12
12,140,16
17,120,18
10,131,15
8,117,12
11,131,8
11,118,11
13,119,9
10,127,15
5,132,6
12,123,11
9,123,10
15,139,11
7,120,16
12,116,6
15,130,12
9,131,13
10,119,13
8,133,11
11,130,11
8,127,8
5,135,7
10,121,7
9,115,13
7,144,11
4,117,7
9,108,5
7,130,5
12,128,5
2,133,14
18,122,5
16,130,11
7,111,15
9,127,11
12,126,8
9,137,6
5,134,14
17,126,8
10,123,10
8,124,14
10,119,8
11,111,10
15,125,10
8,122,12
9,140,8
12,128,13
7,130,4
12,139,10
8,114,15
10,119,6
16,121,8
13,118,21
11,128,11
20,114,9
10,117,13
17,136,21
8,116,11
19,138,10
7,141,11
6,133,13
8,134,7
9,130,8
10,118,10
9,130,12
6,134,5
15,127,7
11,107,13
13,133,11
13,128,15
7,129,10
7,130,7
11,136,11
9,133,12
9,123,6
11,132,13
10,138,9
14,128,9
14,146,11
15,132,14
12,135,14
12,120,14
12,136,5
12,118,16
13,121,11
11,119,12
16,128,10
12,139,15
11,141,15
7,136,14
7,128,12
8,131,11
12,131,7
14,131,15
7,136,13
11,131,8
11,127,11
10,133,9
13,139,13
9,124,9
10,140,9
14,141,9
11,126,12
13,118,10
12,112,12
12,125,10
18,127,12
5,115,13
12,131,14
10,126,10
11,133,9
12,128,16
9,125,8
9,137,7
13,126,11
8,118,16
6,117,10
12,131,7
14,129,11
5,120,10
11,136,9
9,119,10
8,130,9
11,135,7
9,121,10
21,127,9
26,130,17
18,137,16
21,133,15
17,148,16
25,126,22
10,130,17
16,116,20
23,120,13
19,135,17
16,137,24
16,139,18
13,145,19
9,142,14
18,121,10
14,120,10
16,120,17
16,147,13
16,139,18
14,132,19
14,127,16
7,130,11
14,126,9
19,136,20
16,150,12
14,133,25
12,128,17
12,127,13
9,122,14
12,128,9
10,120,9
12,123,14
11,114,11
11,124,11
11,130,10
8,121,14
13,136,8
17,129,10
13,118,12
9,136,11
9,123,18
9,121,12
9,129,12
10,141,8
15,130,9
8,133,11
11,125,9
5,133,11
15,129,5
14,122,11
11,121,10
11,122,16
5,115,11
15,114,6
9,124,12
9,140,6
11,127,10
13,120,13
14,129,6
17,123,16
9,117,17
5,126,11
14,116,10
14,116,14
13,134,11
11,115,13
13,122,17
18,124,8
5,148,18
13,119,9
9,112,8
9,114,11
11,131,14
13,116,9
11,123,11
15,134,10
12,121,16
9,139,7
11,146,13
13,122,11
15,128,11
10,124,19
10,122,7
16,121,11
9,127,15
10,118,9
19,123,11
13,129,15
20,110,16
14,133,17
8,137,11
9,131,19
10,131,5
6,143,12
12,136,7
10,123,7
5,130,11
18,147,6
14,121,13
9,126,16
15,141,9
9,136,12
13,126,8
13,123,16
5,134,13
8,116,13
14,119,7
12,131,12
6,136,16
7,123,9
4,129,6
13,121,8
11,135,13
11,114,10
6,127,6
17,121,7
12,129,16
16,122,12
12,136,19
12,120,11
9,130,10
14,127,9
20,116,12
9,126,12
12,130,11
10,137,11
17,115,9
9,136,10
16,134,15
17,140,9
13,131,15
17,128,20
21,126,15
15,124,16
13,131,14
10,121,16
26,129,15
13,125,23
12,132,20
12,120,15
14,138,12
12,139,13
17,137,12
12,145,13
7,124,17
5,135,12
15,124,7
8,138,8
13,129,10
9,126,11
4,122,10
10,127,8
6,121,10
11,133,9
11,130,9
10,125,9
11,136,7
17,134,4
9,123,15
11,124,12
14,127,7
14,129,17
11,138,11
11,132,8
19,133,12
8,126,17
13,124,19
17,124,14
17,133,10
13,135,17
12,131,11
22,130,14
11,122,19
15,131,17
14,149,8
21,123,22
10,149,11
7,130,20
9,125,12
10,120,9
12,115,10
3,127,9
12,131,10
15,117,10
11,125,14
10,128,12
12,126,10
14,135,12
11,129,17
14,133,13
16,140,13
15,125,11
5,128,12
10,139,13
5,119,7
9,144,8
11,120,12
10,133,5
17,115,15
9,120,11
12,132,14
16,142,12
8,123,8
8,132,14
14,136,7
12,119,10
10,145,11
15,122,6
11,136,12
13,128,15
22,131,12
8,129,16
10,124,19
8,136,8
14,128,18
9,132,14
7,136,9
9,125,9
13,135,9
13,132,8
10,137,9
11,149,8
16,136,14
13,124,10
8,133,17
13,126,10
12,125,11
12,117,13
8,135,12
5,123,6
6,128,4
16,120,8
11,129,14
10,121,14
17,104,7
13,133,14
14,135,11
14,151,17
15,138,14
16,135,10
4,124,17
12,127,14
11,131,10
10,124,17
9,127,7
9,117,11
10,133,13
14,99,12
14,124,11
11,116,16
11,131,5
14,124,10
8,130,11
9,129,8
18,129,7
13,125,12
10,116,14
10,126,14
15,115,17
14,125,12
14,129,17
10,117,12
9,132,12
20,116,9
11,131,15
8,133,18
4,117,8
11,126,7
14,114,9
8,127,9
8,147,12
15,138,7
14,128,15
13,129,11
12,132,12
10,137,10
5,135,13
11,126,8
13,112,11
8,117,9
18,124,10
12,123,14
14,143,9
11,144,15
11,130,10
6,124,11
9,127,10
10,122,13
11,136,12
6,124,10
15,124,4
5,125,18
10,131,10
10,149,6
7,128,5
11,136,9
8,122,12
12,125,13
18,127,6
13,126,14
6,147,11
12,122,12
17,125,12
15,119,11
15,119,13
7,146,12
12,116,12
11,123,15
15,127,8
12,134,11
14,130,9
11,132,18
9,128,16
10,114,12
13,120,10
17,112,15
18,123,17
9,110,13
15,115,13
12,130,10
16,134,11
16,133,17
14,125,16
12,133,15
12,138,11
5,135,7
14,138,13
7,129,17
15,134,15
12,130,7
13,124,10
6,136,9
8,128,11
9,137,7
7,142,7
10,132,8
17,131,12
12,123,18
10,117,15
11,121,14
11,121,10
10,134,5
10,119,11
21,130,8
9,127,12
13,133,9
22,128,14
10,142,9
16,132,16
14,139,18
12,133,14
11,139,16
11,125,12
18,136,12
14,128,16
11,125,14
16,107,9
12,127,13
12,132,11
11,120,16
8,126,14
10,116,14
20,136,9
5,134,14
